"w1","prediction","rank"
"a","m",9
"a","mac",17
"a","macbook",15
"a","machine",24
"a","mad",33
"a","magazine",28
"a","magic",17
"a","magical",28
"a","magnet",13
"a","magnetic",6
"a","magnificent",11
"a","magnitude",9
"a","magnum",4
"a","maid",9
"a","main",18
"a","mainstream",3
"a","maintenance",6
"a","major",355
"a","majority",62
"a","makeover",15
"a","makes",3
"a","makeshift",9
"a","makeup",13
"a","male",30
"a","mall",12
"a","man",731
"a","manageable",4
"a","manager",27
"a","manhattan",10
"a","manner",21
"a","mans",44
"a","mansion",8
"a","manual",9
"a","map",34
"a","marathon",32
"a","march",32
"a","margin",12
"a","marine",18
"a","mark",21
"a","marker",5
"a","market",35
"a","marketing",35
"a","marketplace",6
"a","marriage",25
"a","married",18
"a","marvelous",13
"a","mash",6
"a","mask",11
"a","masked",4
"a","mass",26
"a","massage",34
"a","massive",114
"a","master",48
"a","masterpiece",19
"a","masters",36
"a","match",31
"a","matching",10
"a","math",9
"a","matinee",8
"a","matt",4
"a","matter",163
"a","mattress",4
"a","mature",10
"a","may",17
"a","mayor",8
"a","mcdonalds",18
"a","meager",5
"a","meal",58
"a","mean",23
"a","meaningful",16
"a","meaningless",3
"a","means",25
"a","measly",6
"a","measure",43
"a","mechanic",7
"a","mechanism",7
"a","media",37
"a","medical",57
"a","mediocre",7
"a","meditation",5
"a","medium",59
"a","meet",16
"a","meeting",140
"a","mega",6
"a","mellow",3
"a","melody",3
"a","member",240
"a","meme",6
"a","memo",17
"a","memoir",17
"a","memorable",19
"a","memorial",31
"a","memory",26
"a","mens",7
"a","mental",33
"a","mentally",9
"a","mention",16
"a","mentor",22
"a","menu",32
"a","mere",45
"a","merry",10
"a","mess",92
"a","message",164
"a","messed",3
"a","messy",14
"a","metal",38
"a","metallic",6
"a","metaphor",10
"a","method",20
"a","metro",8
"a","mexican",27
"a","michael",5
"a","michigan",10
"a","microphone",16
"a","microwave",10
"a","mid",7
"a","middle",32
"a","middleaged",8
"a","midnight",12
"a","mighty",9
"a","mild",36
"a","mile",133
"a","milestone",11
"a","military",42
"a","milk",12
"a","mill",6
"a","million",381
"a","millionaire",12
"a","mind",20
"a","mini",42
"a","miniature",9
"a","minimum",74
"a","minister",12
"a","minor",68
"a","minority",24
"a","mint",7
"a","minute",260
"a","minutes",8
"a","miracle",77
"a","miraculous",4
"a","mirror",25
"a","miserable",10
"a","missed",9
"a","missing",19
"a","mission",54
"a","missionary",5
"a","mistake",97
"a","misunderstood",3
"a","mix",69
"a","mixed",15
"a","mixer",9
"a","mixture",37
"a","mm",13
"a","mob",13
"a","mobile",52
"a","mocha",4
"a","mockingbird",7
"a","model",71
"a","moderate",16
"a","moderately",5
"a","modern",48
"a","modest",30
"a","modified",11
"a","mold",3
"a","mole",6
"a","mom",53
"a","moment",197
"a","momentary",4
"a","moments",5
"a","mommy",12
"a","moms",3
"a","monday",51
"a","monetary",5
"a","monkey",15
"a","monopoly",14
"a","monster",33
"a","month",460
"a","monthly",29
"a","monument",7
"a","monumental",9
"a","moody",6
"a","moon",6
"a","moral",17
"a","moratorium",17
"a","more",410
"a","mormon",12
"a","morning",37
"a","mortgage",23
"a","mosque",9
"a","mosquito",11
"a","most",28
"a","mostly",9
"a","mother",105
"a","mothers",25
"a","motion",21
"a","motive",11
"a","motorcycle",25
"a","mountain",40
"a","mouse",21
"a","mouth",5
"a","move",90
"a","movement",25
"a","movie",289
"a","moving",19
"a","mr",5
"a","much",178
"a","muchneeded",16
"a","mud",10
"a","muffin",4
"a","mug",12
"a","multitude",14
"a","murder",16
"a","muscle",17
"a","museum",35
"a","music",65
"a","musical",47
"a","musician",13
"a","muslim",21
"a","must",95
"a","muted",6
"a","mutual",8
"a","my",19
"a","mysterious",17
"a","mystery",50
"a","myth",11
"a","naked",13
"a","name",98
"a","nanny",6
"a","nano",3
"a","nap",114
"a","napkin",5
"a","narrow",27
"a","nasty",37
"a","nation",49
"a","national",207
"a","nationwide",18
"a","native",45
"a","natural",106
"a","nature",9
"a","naughty",8
"a","navy",13
"a","nazi",8
"a","nd",30
"a","near",17
"a","nearby",71
"a","neat",18
"a","necessary",23
"a","necessity",14
"a","neck",8
"a","necklace",16
"a","need",64
"a","needed",8
"a","needle",14
"a","negative",43
"a","negotiation",3
"a","neighbor",36
"a","neighborhood",47
"a","nerd",29
"a","nerve",8
"a","nervous",18
"a","nest",8
"a","net",30
"a","netflix",3
"a","network",21
"a","neutral",13
"a","never",6
"a","neverending",7
"a","new",2649
"a","newborn",16
"a","newfound",3
"a","news",135
"a","newsletter",4
"a","newspaper",35
"a","next",9
"a","nice",667
"a","nicer",9
"a","nick",4
"a","nickel",11
"a","night",199
"a","nightmare",38
"a","nintendo",3
"a","no",81
"a","noble",7
"a","nobody",7
"a","nobrainer",16
"a","nod",25
"a","nohitter",13
"a","noise",6
"a","nonissue",7
"a","nonprofit",79
"a","normal",72
"a","north",21
"a","northern",9
"a","norwegian",3
"a","nose",16
"a","nostalgic",3
"a","not",27
"a","notch",23
"a","note",75
"a","notification",5
"a","notorious",4
"a","novel",51
"a","novice",8
"a","now",8
"a","nuclear",21
"a","nuisance",9
"a","number",330
"a","nun",9
"a","nurse",31
"a","nursing",22
"a","nutshell",11
"a","nutty",5
"a","of",28
"a","on",49
"a","once",9
"a","one",70
"a","oneman",9
"a","onestory",3
"a","oneterm",3
"a","onetime",23
"a","online",4
"a","option",4
"a","or",26
"a","out",8
"a","p",8
"a","pace",19
"a","pack",47
"a","package",43
"a","packed",21
"a","packet",10
"a","page",72
"a","paid",12
"a","pain",58
"a","painful",19
"a","paint",8
"a","painter",6
"a","painting",19
"a","pair",255
"a","pal",8
"a","pall",3
"a","palm",10
"a","paltry",4
"a","panacea",7
"a","panel",56
"a","panic",10
"a","panini",4
"a","panoramic",4
"a","pansy",3
"a","paper",88
"a","paperback",9
"a","par",7
"a","parachute",5
"a","parade",25
"a","parallel",4
"a","parent",75
"a","paris",8
"a","park",38
"a","parking",43
"a","parliamentary",3
"a","parody",5
"a","part",322
"a","partial",16
"a","particular",94
"a","particularly",37
"a","partner",54
"a","partnership",36
"a","parttime",26
"a","party",183
"a","pass",53
"a","passage",9
"a","passenger",22
"a","passing",26
"a","passion",37
"a","passionate",10
"a","password",8
"a","past",18
"a","pasta",3
"a","pastor",14
"a","pastry",12
"a","pat",9
"a","patch",11
"a","path",27
"a","patient",39
"a","patients",13
"a","patriot",3
"a","patron",9
"a","pattern",36
"a","pay",11
"a","paycheck",15
"a","payment",11
"a","pc",19
"a","pdf",11
"a","peace",15
"a","peaceful",30
"a","peacock",3
"a","peak",10
"a","peculiar",9
"a","pedestrian",8
"a","peek",35
"a","peep",10
"a","peer",4
"a","pellet",3
"a","pen",16
"a","penalty",32
"a","pencil",14
"a","pending",9
"a","penguin",10
"a","penny",33
"a","people",24
"a","pep",6
"a","per",13
"a","percent",205
"a","percentage",27
"a","perception",5
"a","perfect",266
"a","perfectly",29
"a","performance",23
"a","perhaps",3
"a","period",50
"a","permanent",66
"a","permit",16
"a","perpetual",12
"a","person",307
"a","personal",122
"a","personality",13
"a","persons",43
"a","pet",41
"a","peter",3
"a","petition",31
"a","petty",3
"a","pg",6
"a","phase",7
"a","phd",6
"a","phenomenal",18
"a","philly",4
"a","phone",141
"a","photo",173
"a","photograph",23
"a","photographer",30
"a","phrase",13
"a","physical",47
"a","piano",12
"a","pic",101
"a","pick",15
"a","pickle",8
"a","pickup",21
"a","picture",305
"a","pie",17
"a","piece",231
"a","pig",15
"a","pigeon",5
"a","pile",32
"a","pill",7
"a","pillar",7
"a","pillow",18
"a","pilot",27
"a","pin",9
"a","pinch",28
"a","pine",6
"a","pink",37
"a","pint",49
"a","pioneer",10
"a","pipe",10
"a","pirate",25
"a","pirates",9
"a","pistol",7
"a","pit",10
"a","pitch",51
"a","pitcher",30
"a","pity",9
"a","pizza",30
"a","place",377
"a","plain",23
"a","plan",208
"a","plane",80
"a","planet",10
"a","plant",32
"a","plastic",37
"a","plate",50
"a","platform",22
"a","platinum",3
"a","play",87
"a","player",120
"a","playground",15
"a","playoff",57
"a","plea",27
"a","pleasant",42
"a","pledge",9
"a","plethora",7
"a","plot",22
"a","plumber",6
"a","plus",46
"a","pocket",8
"a","poem",42
"a","poet",19
"a","poetry",7
"a","point",187
"a","poison",4
"a","poker",9
"a","police",116
"a","policy",29
"a","polish",9
"a","polite",8
"a","political",111
"a","politician",19
"a","poll",21
"a","pony",7
"a","pool",55
"a","poor",53
"a","poorly",7
"a","pop",24
"a","popular",68
"a","popularity",7
"a","population",20
"a","popup",13
"a","pork",6
"a","portal",5
"a","portion",59
"a","portrait",16
"a","poser",5
"a","position",86
"a","positive",118
"a","possibility",29
"a","possible",74
"a","post",88
"a","postcard",7
"a","poster",21
"a","posting",4
"a","pot",48
"a","potato",14
"a","potent",8
"a","potential",89
"a","potentially",23
"a","potluck",6
"a","potted",4
"a","pound",45
"a","powder",4
"a","power",80
"a","powerful",79
"a","powerpoint",7
"a","pr",22
"a","practical",19
"a","practice",27
"a","prank",12
"a","prayer",39
"a","preacher",8
"a","precious",12
"a","precursor",9
"a","predator",6
"a","preexisting",8
"a","pregnant",11
"a","preliminary",26
"a","premiere",3
"a","premium",21
"a","preschool",4
"a","prescription",24
"a","presence",16
"a","present",16
"a","presentation",37
"a","president",33
"a","presidential",27
"a","press",62
"a","pretty",335
"a","preventative",6
"a","preview",19
"a","previous",51
"a","price",39
"a","priest",15
"a","primal",4
"a","primary",28
"a","prime",26
"a","prince",13
"a","princess",22
"a","principal",12
"a","print",15
"a","prior",10
"a","priority",37
"a","prison",26
"a","prisoner",13
"a","private",161
"a","privilege",14
"a","prize",32
"a","pro",49
"a","problem",278
"a","process",47
"a","procession",6
"a","producer",21
"a","product",59
"a","production",17
"a","productive",32
"a","profession",4
"a","professional",95
"a","professor",49
"a","profile",22
"a","profit",42
"a","profound",18
"a","program",71
"a","progressive",11
"a","project",91
"a","prolonged",12
"a","prom",10
"a","prominent",29
"a","promise",40
"a","promising",11
"a","promotion",8
"a","prop",6
"a","proper",42
"a","properly",5
"a","property",26
"a","proposal",52
"a","prospect",10
"a","prostitute",20
"a","protein",9
"a","prototype",5
"a","proud",35
"a","provider",8
"a","provision",28
"a","proxy",6
"a","prude",4
"a","ps",6
"a","psychedelic",4
"a","psychic",5
"a","psychologist",6
"a","pub",12
"a","public",197
"a","publication",7
"a","published",6
"a","publisher",18
"a","puddle",9
"a","puerto",3
"a","pull",3
"a","pumpkin",13
"a","punch",23
"a","punk",15
"a","punt",5
"a","pup",5
"a","puppet",4
"a","puppy",20
"a","purchase",15
"a","pure",18
"a","purely",4
"a","purple",17
"a","purpose",19
"a","purse",10
"a","push",18
"a","qa",8
"a","quad",7
"a","qualified",13
"a","quality",27
"a","quantity",3
"a","quarrel",3
"a","quart",16
"a","quarter",77
"a","queen",20
"a","quest",16
"a","question",186
"a","quick",307
"a","quicker",5
"a","quickie",5
"a","quiet",71
"a","quieter",5
"a","quilt",14
"a","quote",41
"a","rabbit",12
"a","race",64
"a","racehorse",4
"a","racer",4
"a","racist",20
"a","rack",15
"a","radical",17
"a","radio",40
"a","raffle",9
"a","rage",9
"a","raging",7
"a","rail",6
"a","rain",12
"a","rainbow",18
"a","rainy",25
"a","raise",18
"a","raised",3
"a","rally",20
"a","rambling",4
"a","ramp",9
"a","ramshackle",5
"a","random",66
"a","range",52
"a","rangers",5
"a","rant",3
"a","rapid",12
"a","rare",90
"a","rarity",10
"a","rash",7
"a","raspberry",3
"a","rat",16
"a","rate",25
"a","rather",48
"a","rating",14
"a","ratio",7
"a","raucous",5
"a","raw",17
"a","razor",12
"a","rd",19
"a","reaction",12
"a","read",15
"a","reader",32
"a","reading",17
"a","ready",7
"a","real",473
"a","realist",7
"a","realistic",10
"a","reality",59
"a","realization",4
"a","reallife",9
"a","really",345
"a","reason",200
"a","reasonable",59
"a","reasonably",9
"a","rebel",16
"a","reboot",4
"a","rebuttal",5
"a","recall",13
"a","receipt",6
"a","receiver",13
"a","recent",228
"a","reception",19
"a","recession",18
"a","recipe",79
"a","recipient",3
"a","recital",4
"a","recommendation",13
"a","record",177
"a","recording",24
"a","recovering",5
"a","recruiter",8
"a","recruitment",3
"a","recurring",7
"a","recycled",4
"a","red",134
"a","reduction",25
"a","referee",3
"a","reference",32
"a","referral",8
"a","reflection",31
"a","refreshing",19
"a","refrigerator",3
"a","refuge",8
"a","refund",19
"a","region",28
"a","regional",27
"a","registered",15
"a","regular",145
"a","rehearsal",6
"a","rejection",5
"a","related",16
"a","relationship",124
"a","relative",34
"a","relatively",56
"a","relaxed",12
"a","relaxing",26
"a","release",31
"a","relentless",10
"a","reliable",19
"a","relief",16
"a","religion",9
"a","religious",28
"a","reluctant",4
"a","remake",9
"a","remarkable",32
"a","remedy",7
"a","reminder",65
"a","remote",31
"a","renewable",4
"a","rental",21
"a","rep",7
"a","repair",5
"a","repeat",29
"a","replacement",33
"a","reply",13
"a","report",133
"a","reporter",57
"a","representation",3
"a","representative",35
"a","republican",87
"a","reputation",36
"a","request",56
"a","required",9
"a","requirement",22
"a","rescue",8
"a","research",36
"a","researcher",8
"a","reservation",16
"a","resident",28
"a","residential",21
"a","resolution",25
"a","resort",10
"a","resounding",8
"a","resource",15
"a","respectable",20
"a","respectful",3
"a","response",41
"a","responsibility",10
"a","responsible",9
"a","rest",13
"a","restaurant",111
"a","restful",4
"a","restraining",8
"a","result",244
"a","resume",10
"a","resurgence",4
"a","retail",16
"a","retired",64
"a","retreat",6
"a","return",51
"a","reunion",13
"a","reusable",5
"a","revelation",10
"a","revenue",6
"a","reversal",10
"a","review",69
"a","revision",4
"a","revolution",10
"a","reward",35
"a","rewarding",4
"a","rib",6
"a","ribbon",22
"a","rice",8
"a","rich",61
"a","richer",4
"a","richness",3
"a","ride",80
"a","ridiculous",15
"a","ridiculously",9
"a","right",92
"a","ring",35
"a","riot",15
"a","ripoff",5
"a","ripple",4
"a","rise",16
"a","rising",16
"a","risk",29
"a","risky",14
"a","rival",8
"a","river",36
"a","road",62
"a","roadside",14
"a","robe",6
"a","robot",22
"a","rock",69
"a","rocket",16
"a","rocking",7
"a","rocky",12
"a","role",81
"a","roll",42
"a","roller",14
"a","rollercoaster",8
"a","rolling",15
"a","roman",15
"a","romance",18
"a","romantic",26
"a","romp",3
"a","roof",19
"a","rookie",33
"a","room",154
"a","roommate",8
"a","rooster",4
"a","root",10
"a","rope",16
"a","rose",15
"a","rough",49
"a","round",41
"a","roundabout",3
"a","roundup",5
"a","rousing",11
"a","route",7
"a","routine",28
"a","row",208
"a","royal",13
"a","rubber",23
"a","rude",7
"a","rug",4
"a","rugged",4
"a","rule",26
"a","ruler",8
"a","ruling",20
"a","rumor",18
"a","run",165
"a","runner",24
"a","running",35
"a","rush",16
"a","russian",18
"a","s",56
"a","sack",12
"a","sacred",14
"a","sad",59
"a","sadness",6
"a","safe",142
"a","safer",10
"a","safety",36
"a","sail",5
"a","sailboat",3
"a","sailor",7
"a","salad",35
"a","salary",18
"a","sale",31
"a","sales",29
"a","salesman",7
"a","salt",3
"a","sample",33
"a","sampling",17
"a","samsung",5
"a","san",44
"a","sand",3
"a","sandwich",38
"a","santa",8
"a","sassy",8
"a","satellite",5
"a","saturday",54
"a","sauce",15
"a","save",14
"a","savings",7
"a","scale",30
"a","scalpel",4
"a","scam",19
"a","scandal",12
"a","scar",5
"a","scarf",13
"a","scary",29
"a","scene",59
"a","schedule",19
"a","scheduled",7
"a","scholar",8
"a","scholarship",29
"a","school",136
"a","schools",5
"a","science",20
"a","scientific",6
"a","scientist",10
"a","scifi",9
"a","scoop",13
"a","scooter",8
"a","score",23
"a","scoring",9
"a","scottish",9
"a","scrapbook",9
"a","scratch",5
"a","screen",22
"a","screening",21
"a","screenplay",7
"a","script",21
"a","sculpture",7
"a","sea",30
"a","seafood",5
"a","sealed",5
"a","search",59
"a","season",97
"a","seasonal",12
"a","seat",81
"a","seatbelt",6
"a","second",470
"a","secret",103
"a","sectarian",4
"a","section",26
"a","secular",4
"a","security",35
"a","seed",23
"a","segment",16
"a","seizure",8
"a","select",15
"a","selection",26
"a","selfinflicted",6
"a","selfish",6
"a","selfportrait",4
"a","seller",5
"a","sellout",7
"a","seminar",8
"a","senator",9
"a","senior",133
"a","sensation",9
"a","sense",183
"a","sentence",35
"a","separate",106
"a","separation",9
"a","sequel",11
"a","serial",20
"a","series",339
"a","serious",147
"a","seriously",11
"a","sermon",9
"a","server",11
"a","service",46
"a","serving",9
"a","session",39
"a","set",124
"a","setting",11
"a","settlement",31
"a","setup",7
"a","seven",7
"a","several",5
"a","severe",31
"a","sewing",4
"a","sexual",21
"a","shadow",20
"a","shake",7
"a","shaky",6
"a","sham",8
"a","shame",78
"a","shard",3
"a","share",72
"a","shared",19
"a","shark",11
"a","sharp",53
"a","she",10
"a","sheep",8
"a","sheet",30
"a","shelby",5
"a","shelf",18
"a","shell",6
"a","shelter",16
"a","sheriff",3
"a","shield",6
"a","shift",27
"a","ship",24
"a","shirt",35
"a","shock",31
"a","shocking",15
"a","shoe",19
"a","shoebox",4
"a","shoot",20
"a","shooting",23
"a","shootout",12
"a","shop",29
"a","shopping",21
"a","short",306
"a","shortage",9
"a","shorter",13
"a","shot",175
"a","shotgun",17
"a","shoulder",15
"a","shovel",10
"a","show",213
"a","shower",55
"a","showing",5
"a","shut",4
"a","shuttle",7
"a","shy",6
"a","sick",42
"a","side",81
"a","sidewalk",8
"a","sight",13
"a","sign",169
"a","signal",20
"a","signature",12
"a","signed",15
"a","significant",116
"a","silent",19
"a","silk",6
"a","silly",18
"a","silver",42
"a","similar",189
"a","simple",195
"a","simpler",10
"a","simply",4
"a","sin",8
"a","sincere",9
"a","singer",27
"a","single",419
"a","sinking",5
"a","sip",13
"a","sister",35
"a","sit",4
"a","sitcom",6
"a","sitdown",4
"a","site",57
"a","sitting",11
"a","situation",60
"a","six",21
"a","sixpack",8
"a","sixspeed",4
"a","sixth",7
"a","size",37
"a","skate",4
"a","sketch",21
"a","skill",10
"a","skinned",3
"a","skinny",15
"a","skip",3
"a","skirt",12
"a","slacker",4
"a","slap",14
"a","slate",10
"a","slave",21
"a","sleek",12
"a","sleeping",13
"a","sleepy",3
"a","sleeve",6
"a","slice",31
"a","slick",7
"a","slide",14
"a","slideshow",5
"a","slight",82
"a","slightly",59
"a","slim",16
"a","sling",5
"a","slip",5
"a","slippery",6
"a","sliver",9
"a","slogan",4
"a","sloppy",7
"a","slot",11
"a","slow",66
"a","slower",7
"a","slump",9
"a","sly",4
"a","small",794
"a","smaller",66
"a","smart",58
"a","smear",7
"a","smile",126
"a","smoke",11
"a","smoker",5
"a","smoking",10
"a","smooth",35
"a","snack",32
"a","snag",4
"a","snail",6
"a","snails",4
"a","snake",16
"a","snap",7
"a","snapshot",7
"a","sneak",19
"a","sneaky",5
"a","snippet",4
"a","snow",19
"a","snowstorm",4
"a","so",13
"a","sober",5
"a","soccer",17
"a","social",89
"a","society",46
"a","sociologist",5
"a","sociology",4
"a","sock",9
"a","soda",11
"a","soft",60
"a","software",16
"a","solar",14
"a","soldier",13
"a","solid",109
"a","solitary",4
"a","solo",39
"a","solution",51
"a","some",10
"a","sometimes",10
"a","somewhat",18
"a","son",68
"a","song",204
"a","sophisticated",8
"a","sophomore",31
