"item","Frequency"
"a version",24
"a very",1315
"a vessel",7
"a veteran",15
"a veterinarian",3
"a viable",22
"a vibe",4
"a vibrant",16
"a vice",5
"a victim",27
"a victory",25
"a video",177
"a view",27
"a village",22
"a villain",6
"a vinaigrette",3
"a violation",10
"a violent",13
"a vip",12
"a virtual",25
"a vision",25
"a visionary",9
"a visit",122
"a visitor",14
"a visual",32
"a vital",11
"a vivid",8
"a void",7
"a volcano",7
"a voluntary",4
"a volunteer",20
"a vote",24
"a waitress",3
"a waiver",3
"a walk",150
"a walker",5
"a walking",24
"a wall",64
"a walmart",14
"a war",44
"a ward",3
"a warm",74
"a warning",35
"a warrant",9
"a washer",4
"a washington",7
"a waste",97
"a water",39
"a wave",15
"a way",592
"a weakness",14
"a weapon",35
"a web",43
"a website",66
"a wedding",102
"a wedge",7
"a wednesday",26
"a week",828
"a weekend",94
"a weekly",39
"a weight",16
"a welcome",18
"a well",53
"a welldeserved",5
"a western",5
"a wet",28
"a whale",12
"a wheelchair",22
"a while",884
"a whirl",17
"a whirlwind",12
"a whistle",6
"a white",174
"a whole",489
"a whopper",3
"a whopping",13
"a whore",49
"a wicked",15
"a wide",90
"a wider",18
"a widespread",4
"a wife",37
"a wild",75
"a win",134
"a window",64
"a windy",7
"a wine",28
"a wing",7
"a winner",108
"a winning",27
"a winter",41
"a wire",29
"a wireless",6
"a wish",59
"a witness",8
"a woman",379
"a womans",31
"a womens",16
"a wonderful",655
"a wooden",30
"a word",200
"a work",83
"a workforce",4
"a working",38
"a workout",36
"a workshop",22
"a world",187
"a worldclass",8
"a worthless",4
"a worthwhile",6
"a writer",99
"a writing",22
"a written",20
"a wry",7
"a yard",44
"a year",828
"a yearlong",6
"a yearly",8
"a yearold",84
"a yes",23
"a you",9
"a young",219
"a younger",18
"a youth",16
"a youthful",3
"a youtube",35
"a zoo",19
"abandoned by",3
"abbreviation for",4
"abc and",7
"abc news",11
"abide by",7
"ability for",6
"ability of",19
"ability to",300
"able to",2104
"aboard the",13
"abortions were",4
"about a",762
"about achieving",3
"about adding",6
"about after",7
"about all",132
"about am",22
"about american",5
"about an",157
"about and",125
"about any",40
"about anything",64
"about as",84
"about asking",5
"about being",123
"about billion",9
"about bringing",11
"about but",44
"about by",9
"about change",8
"about changing",14
"about children",7
"about chocolate",5
"about class",8
"about coming",16
"about days",19
"about degrees",10
"about diet",3
"about different",12
"about each",24
"about even",7
"about events",8
"about every",56
"about everyone",15
"about everything",65
"about family",8
"about feeling",8
"about fighting",9
"about finding",17
"about five",42
"about for",40
"about from",10
"about getting",105
"about going",43
"about guns",4
"about half",53
"about halfway",8
"about hard",4
"about having",61
"about he",9
"about her",216
"about himself",8
"about his",169
"about hours",58
"about house",4
"about how",519
"about human",10
"about in",80
"about inches",21
"about investing",3
"about is",82
"about issues",4
"about it",1298
"about its",43
"about jesus",9
"about joe",3
"about john",3
"about johnny",4
"about just",23
"about kids",6
"about last",13
"about law",4
"about life",42
"about living",13
"about local",8
"about long",6
"about losing",10
"about love",21
"about loving",4
"about making",79
"about me",296
"about miles",31
"about million",37
"about minutes",255
"about missing",12
"about more",40
"about moving",14
"about mr",12
"about my",477
"about of",59
"about on",30
"about once",12
"about one",57
"about other",32
"about our",239
"about out",4
"about over",9
"about parking",3
"about party",3
"about people",76
"about percent",34
"about pm",37
"about portland",4
"about potential",3
"about pounds",10
"about relationships",8
"about right",38
"about running",12
"about school",10
"about seconds",35
"about selling",7
"about service",4
"about she",6
"about since",5
"about six",22
"about some",79
"about someone",41
"about something",76
"about soul",3
"about spending",6
"about students",8
"about super",3
"about taking",24
"about that",491
"about the",2911
"about their",192
"about them",175
"about themselves",22
"about then",5
"about these",55
"about this",638
"about three",23
"about tickets",4
"about time",106
"about to",1232
"about training",4
"about two",75
"about us",80
"about using",39
"about various",11
"about wearing",7
"about weeks",33
"about what",399
"about when",46
"about where",36
"about whether",41
"about which",22
"about who",56
"about why",40
"about with",22
"about women",12
"about working",16
"about world",5
"about writing",33
"about yards",8
"about years",65
"about you",605
"about young",6
"about your",344
"above a",14
"above all",46
"above an",4
"above and",43
"above ground",7
"above his",5
"above the",132
"abs and",6
"absence of",47
"absent and",3
"absent from",14
"absolutely a",5
"absolutely essential",3
"absolutely everything",5
"abundance of",29
"abuse and",23
"abuse in",9
"abuse of",13
"abuse or",5
"abuse the",8
"abused and",8
"abused by",4
"abusing the",3
"academic achievement",4
"academic papers",5
"academic performance",5
"academic year",7
"academics and",5
"academy awards",10
"academy is",4
"academy of",27
"academy will",3
"accent and",7
"accent he",4
"accept a",11
"accept all",8
"accept her",3
"accept that",34
"accept the",59
"acceptable to",33
"acceptance speech",4
"accepted a",11
"accepted and",24
"accepted by",12
"accepted for",6
"accepted it",8
"accepted the",24
"access and",21
"access for",10
"access or",6
"access the",17
"access to",245
"accessories and",12
"accident and",19
"accident at",4
"accident i",13
"accident in",9
"accidentally left",3
"accompanied by",45
"accompanied the",4
"accompaniment to",3
"accompany the",6
"accomplish that",4
"accomplished a",3
"according to",745
"account a",6
"account and",37
"account for",48
"account of",46
"account set",4
"account the",10
"account to",32
"account was",24
"accountability for",5
"accounted for",14
"accounting for",8
"accounts and",12
"accounts for",16
"accusations that",3
"accused in",3
"accused of",64
"accustomed to",26
"aches and",8
"achieve that",8
"achieve the",18
"achieve this",6
"achieve your",14
"achieved a",4
"achievement of",4
"achieving a",3
"achilles heel",4
"acknowledge that",15
"acknowledge the",17
"acknowledged the",6
"acknowledges that",6
"acknowledging that",11
"acquaintance of",5
"acquire the",5
"acquired by",6
"acquiring a",3
"acquisition of",14
"acres in",4
"acres of",17
"across a",60
"across and",7
"across as",15
"across from",57
"across his",9
"across new",3
"across our",5
"across the",553
"across town",9
"act accordingly",6
"act and",25
"act as",43
"act in",34
"act no",14
"act now",8
"act of",104
"act on",24
"act that",17
"act with",9
"acted as",9
"acting and",21
"acting as",16
"acting it",5
"acting like",67
"action against",16
"action because",3
"action film",7
"action for",11
"action in",28
"action is",31
"action it",6
"action movie",7
"action on",21
"action scenes",3
"action the",19
"action to",17
"actions are",11
"actions in",8
"actions of",24
"actions or",6
"actions that",11
"activate the",5
"active and",13
"active at",4
"active in",22
"activist who",8
"activists to",4
"activities and",21
"activities for",7
"activities from",4
"activities that",18
"activity and",14
"activity at",9
"activity but",6
"activity for",12
"activity in",14
"activity is",10
"activity or",4
"activity that",11
"activity to",9
"activity was",7
"actor and",9
"actor in",11
"actor to",4
"actor who",8
"actors and",13
"actors are",14
"actors from",4
"actors in",9
"actress in",12
"acts the",4
"actually a",107
"actually be",53
"actually bought",7
"actually doing",18
"actually get",43
"actually go",16
"actually happening",8
"actually have",64
"actually hit",8
"actually i",92
"actually is",19
"actually it",26
"actually live",7
"actually looks",10
"actually makes",9
"actually making",8
"actually more",12
"actually pretty",23
"actually really",27
"actually running",3
"actually the",56
"actually we",13
"actually what",6
"actually works",11
"acupuncture and",3
"ad and",8
"ad by",3
"ad for",34
"ad that",8
"ad the",8
"adapt and",6
"adapt to",17
"adaptation of",17
"adapted from",17
"adapted to",15
"add a",180
"add in",56
"add more",50
"add one",14
"add something",7
"add that",43
"add the",352
"add to",168
"add up",35
"add your",43
"added a",133
"added an",12
"added and",7
"added as",6
"added bonus",21
"added in",18
"added it",14
"added jobs",7
"added more",9
"added one",11
"added that",26
"added the",69
"added to",142
"added two",6
"added up",6
"addicted to",124
"addiction and",7
"adding a",68
"adding an",4
"adding in",8
"adding some",17
"adding that",19
"adding the",37
"adding to",41
"addition it",6
"addition of",42
"addition the",21
"addition to",208
"additional details",6
"additional funds",5
"additional information",8
"address a",4
"address and",50
"address at",9
"address in",10
"address on",22
"address the",48
"address this",5
"address to",28
"addressed a",4
"addressed in",4
"addressed the",10
"addresses the",4
"addressing the",15
"addressing this",3
"adds a",23
"adds another",4
"adds to",25
"adhered to",5
"adjacent to",9
"adjust to",18
"adjusted to",10
"adjusting to",12
"adjustments to",9
"administered by",4
"administration and",10
"administration is",13
"admiration for",10
"admission is",6
"admission to",16
"admit it",75
"admit the",14
"admits that",7
"admitted he",4
"admitted that",14
"admitted they",3
"admitted to",24
"adopt a",17
"adopt the",14
"adopted a",11
"adopted by",11
"adopted the",3
"adopting a",13
"adoption of",10
"adorned with",8
"ads from",3
"ads in",12
"ads on",14
"ads to",5
"ads with",5
"adult who",6
"adults and",24
"adults are",8
"adults for",5
"adults in",10
"adults who",12
"adults with",9
"advance and",8
"advance by",3
"advance of",20
"advance the",8
"advance to",23
"advanced to",9
"advancement of",10
"advances in",6
"advantage in",5
"advantage of",167
"advantage on",3
"advantage over",7
"adventure and",18
"adventures in",14
"adventures of",16
"adventures that",4
"advertising and",16
"advertising for",10
"advertising on",7
"advice and",29
"advice for",46
"advice from",36
"advice of",7
"advice on",45
"advice to",45
"advisory board",14
"advisory committee",6
"advocacy group",7
"advocacy groups",3
"advocate for",17
"advocate of",8
"advocates and",4
"advocates for",8
"advocates of",6
"afc west",5
"affairs and",8
"affairs of",4
"affect the",24
"affect their",5
"affected by",53
"affected me",7
"affected your",6
"affecting our",5
"affecting the",15
"affiliate of",3
"affiliated with",14
"afford it",17
"afford to",71
"affordable and",8
"affordable care",8
"affordable housing",7
"afghan civilians",4
"afghanistan and",11
"afloat in",5
"afraid it",13
"afraid that",20
"afraid to",156
"africa and",34
"africa but",8
"africa where",6
"african american",35
"african americans",10
"africanamerican to",4
"after a",731
"after all",395
"after am",18
"after an",66
"after announcing",4
"after another",38
"after being",98
"after both",3
"after class",11
"after considering",7
"after cutting",10
"after dark",24
"after days",22
"after eating",15
"after escaping",3
"after falling",4
"after finding",8
"after five",10
"after four",5
"after getting",39
"after going",20
"after he",131
"after heading",3
"after hearing",23
"after her",47
"after high",7
"after him",20
"after his",68
"after hitting",6
"after hours",39
"after it",82
"after its",17
"after ive",13
"after john",3
"after june",5
"after just",19
"after learning",6
"after long",8
"after losing",13
"after making",13
"after man",3
"after many",15
"after midnight",22
"after minutes",15
"after missing",11
"after months",34
"after noon",7
"after one",30
"after our",44
"after playing",4
"after posting",3
"after putting",9
"after reading",64
"after receiving",12
"after running",12
"after school",86
"after seeing",56
"after several",25
"after she",43
"after signing",5
"after sitting",9
"after someone",7
"after spending",18
"after sticking",3
"after studying",5
"after suffering",5
"after surgery",6
"after taking",23
"after thanksgiving",5
"after that",278
"after the",971
"after their",30
"after they",76
"after this",137
"after those",11
"after three",27
"after turning",5
"after two",36
"after us",9
"after watching",53
"after we",77
"after week",6
"after weeks",10
"after winning",8
"after working",17
"after year",13
"after years",93
"after you",131
"after your",54
"after youve",12
"aftermath of",20
"afternoon a",12
"afternoon at",25
"afternoon but",8
"afternoon especially",3
"afternoon from",8
"afternoon he",5
"afternoon in",24
"afternoon of",21
"afternoon that",3
"afternoon the",12
"afternoon to",24
"afternoon when",11
"afternoons are",3
"afterward i",6
"again a",29
"again after",31
"again all",12
"again and",262
"again as",35
"again at",50
"again because",18
"again but",81
"again ever",6
"again for",145
"again from",16
"again got",5
"again he",30
"again i",335
"again if",33
"again in",111
"again it",46
"again its",30
"again ive",15
"again last",10
"again met",3
"again my",21
"again next",38
"again or",18
"again over",5
"again thanks",13
"again the",84
"again this",113
"again to",105
"again tonight",27
"again we",47
"again while",4
"again will",8
"again you",36
"against a",76
"against an",19
"against each",16
"against him",36
"against his",22
"against one",10
"against some",6
"against st",4
"against the",529
"against their",17
"against them",37
"against us",16
"age again",3
"age and",57
"age are",8
"age but",15
"age group",17
"age he",9
"age in",15
"age is",34
"age of",177
"age the",15
"age to",15
"age when",10
"age will",4
"aged and",7
"agencies and",12
"agencies are",4
"agency and",16
"agency for",8
"agency has",7
"agency i",5
"agency in",8
"agency is",10
"agency that",5
"agency to",17
"agency with",5
"agenda and",8
"agenda for",11
"agenda in",5
"agenda is",6
"agent and",16
"agent for",13
"agent in",10
"agent is",8
"agent who",6
"agents and",13
"agents of",4
"agents to",8
"ages and",31
"ages at",6
"ages of",17
"ages to",15
"aggravated assault",7
"aggregate of",3
"aggressive and",10
"aggressive behavior",4
"aggressive in",3
"ago a",26
"ago after",7
"ago and",213
"ago as",17
"ago at",29
"ago because",8
"ago before",5
"ago but",56
"ago by",9
"ago for",23
"ago have",4
"ago he",25
"ago i",238
"ago in",25
"ago is",10
"ago it",38
"ago my",35
"ago on",14
"ago said",3
"ago she",22
"ago some",4
"ago that",41
"ago the",51
"ago they",23
"ago this",18
"ago though",3
"ago to",20
"ago today",62
"ago we",45
"ago when",76
"ago with",19
"agonizing over",4
"agree but",29
"agree on",37
"agree or",5
"agree to",46
"agree with",241
"agreed in",4
"agreed on",12
"agreed or",4
"agreed that",32
"agreed to",122
"agreed with",18
"agreeing to",13
"agreement between",7
"agreement on",7
"agreement that",6
"agreement the",6
"agreement to",12
"agreement was",3
"agreement with",34
"agreements and",5
"agrees with",17
"aha moment",10
"ahead and",130
"ahead but",9
"ahead for",16
"ahead of",234
"ahead the",4
"ahead to",27
"ahead with",16
"aid of",11
"aid station",5
"aid the",9
"aid to",8
"aided by",8
"aided in",3
"aids and",5
"aim at",17
"aim to",25
"aimed at",50
"aiming at",5
"aiming to",16
"aims to",18
"aint going",10
"aint gonna",44
"air and",60
"air at",9
"air conditioning",39
"air force",53
"air fresheners",7
"air into",5
"air mattress",5
"air of",20
"air quality",3
"air to",18
"air traffic",4
"air travel",5
"air with",13
"aircraft and",6
"airline industry",6
"airlines and",5
"airlines are",6
"airlines will",4
"airport in",18
"airport on",6
"airport security",11
"airport when",5
"airport with",6
"akin to",22
"al capone",6
"al qaeda",20
"al sharpton",11
"alabama and",9
"alan alda",3
"alan rickman",4
"alarm system",3
"alarm went",9
"alarmed by",5
"alaska airlines",4
"alaska and",5
"albert pujols",22
"alberto del",3
"album art",6
"album from",10
"album last",6
"album of",23
"albums and",7
"alcohol and",27
"alcohol at",5
"alcohol on",6
"alcohol or",7
"ale and",18
"alert and",4
"alert for",10
"alert the",5
"alerted by",5
"alerting the",3
"alex rodriguez",3
"alexander the",7
"alice in",18
"alive he",5
"alive i",8
"alive through",4
"alive to",4
"all a",160
"all about",491
"all accounts",10
"all across",17
"all ages",42
"all agree",17
"all americans",11
"all and",143
"all are",100
"all around",152
"all art",8
"all as",34
"all at",87
"all athletes",4
"all back",26
"all bad",28
"all be",97
"all been",51
"all began",6
"all behind",4
"all but",165
"all by",57
"all calls",6
"all came",20
"all can",24
"all children",16
"all citizens",8
"all clear",12
"all come",16
"all costs",16
"all day",890
"all different",16
"all do",39
"all dolled",3
"all evening",5
"all eyes",4
"all fall",9
"all felonies",3
"all five",10
"all food",6
"all for",215
"all four",49
"all from",39
"all games",7
"all gave",4
"all getting",9
"all given",4
"all goes",37
"all going",42
"all gone",21
"all good",175
"all got",27
"all had",74
"all have",247
"all he",79
"all hell",12
"all her",65
"all his",74
"all hope",16
"all i",874
"all if",30
"all important",6
"all in",366
"all into",16
"all involved",10
"all is",284
"all it",132
"all its",101
"all kinds",125
"all know",157
"all levels",15
"all like",24
"all lined",3
"all love",48
"all meetings",3
"all members",20
"all miles",3
"all minutes",4
"all moving",5
"all my",921
"all nations",9
"all new",63
"all next",16
"all night",331
"all odds",9
"all of",2620
"all off",10
"all on",96
"all other",54
"all our",219
"all out",94
"all over",653
"all part",23
"all parties",11
"all people",42
"all persons",5
"all pieces",5
"all play",12
"all posted",7
"all pretty",19
"all products",5
"all programs",3
"all really",22
"all regular",3
"all right",80
"all saints",9
"all season",30
"all seen",8
"all seven",8
"all share",8
"all she",48
"all sides",28
"all six",8
"all smiles",14
"all sorts",104
"all sports",7
"all star",43
"all stars",16
"all started",20
"all state",6
"all states",10
"all still",14
"all students",17
"all such",8
"all summer",37
"all talk",5
"all tell",5
"all that",655
"all thats",41
"all the",4974
"all their",102
"all these",365
"all things",202
