"item","Frequency"
"all the best and",5
"all the books i",3
"all the fuss is",5
"all the good things",6
"all the hard work",17
"all the information i",4
"all the little things",4
"all the more reason",6
"all the ones i",3
"all the other things",5
"all the people in",6
"all the people that",12
"all the people who",25
"all the problems that",4
"all the rest of",10
"all the right places",7
"all the right reasons",4
"all the talk about",6
"all the things that",18
"all the things we",4
"all the things you",8
"all the time about",5
"all the time and",45
"all the time but",30
"all the time he",10
"all the time i",28
"all the time in",12
"all the time is",9
"all the time it",10
"all the time on",6
"all the time she",3
"all the time so",11
"all the time that",7
"all the time thats",3
"all the time the",5
"all the time then",5
"all the time they",9
"all the time to",7
"all the time we",5
"all the time with",5
"all the time you",8
"all the times i",5
"all the way around",19
"all the way back",25
"all the way down",18
"all the way from",28
"all the way in",8
"all the way out",6
"all the way over",5
"all the way through",39
"all the way to",80
"all the way until",4
"all the way up",25
"all the work thats",3
"all the worlds a",4
"all these years i",6
"all they can to",5
"all they do is",9
"all things being equal",6
"all those people who",4
"all those who lost",4
"all those years ago",13
"all those years of",3
"all three of us",6
"all through the night",7
"all too easy to",3
"all we can do",9
"all we can to",3
"all we need to",7
"all we want is",3
"all well and good",16
"all you can do",16
"all you can eat",18
"all you can say",4
"all you do is",21
"all you have to",51
"all you need is",23
"all you need to",32
"allows you to see",3
"almost all of my",9
"almost all of the",14
"almost as good as",12
"almost as much as",15
"almost exactly the same",3
"almost the same as",3
"almost too good to",4
"almost unheard of in",3
"along for the ride",13
"along the east coast",5
"along the lines of",27
"along the top of",7
"along the way but",6
"along the way we",6
"along with a few",9
"along with most of",4
"along with so many",3
"along with the rest",10
"already looking forward to",11
"already thinking about the",3
"also a lot of",7
"also be able to",6
"also be noted that",3
"also be on the",4
"also happens to be",13
"also has a great",3
"also like to thank",4
"also looking forward to",7
"also one of my",7
"also one of the",21
"also working on a",4
"although im not sure",3
"always a good idea",10
"always be a part",6
"always be able to",4
"always been a fan",3
"always been able to",4
"always been interested in",5
"always been one of",9
"always been part of",3
"always been that way",3
"always dreamed of being",3
"always going to be",26
"always had a soft",3
"always happy to see",4
"always have a special",4
"always have the right",3
"always looking for a",6
"always looking for new",7
"always makes me feel",6
"always on the lookout",9
"always room for improvement",3
"always seems to be",10
"always surprised when i",3
"always there for me",6
"always thought it was",5
"always wanted to be",20
"always wanted to do",14
"always wanted to go",19
"always wanted to play",5
"always will be a",3
"am a big fan",9
"am amazed at the",4
"am going to do",13
"am going to try",23
"am i glad i",3
"am i going to",40
"am in the middle",5
"am looking for a",7
"am looking forward to",53
"am not afraid of",4
"am not going to",33
"am not proud of",3
"am not sure how",6
"am not sure i",3
"am not sure what",11
"am proud of my",5
"am ready for the",5
"am so glad that",7
"am so grateful to",6
"am so proud of",31
"am still trying to",11
"am thankful for the",11
"am the one who",5
"am to pm at",22
"am to pm on",11
"am to pm with",3
"am trying to get",8
"am very excited about",7
"am very excited to",5
"am very proud of",9
"am working on a",9
"amazing what you can",7
"american idol or the",4
"americas next top model",4
"amount of butter and",3
"amount of money for",4
"amount of time that",5
"amount of time to",6
"an accident on the",5
"an active member of",6
"an ad for a",6
"an ad in the",5
"an affair with his",4
"an alternative way to",3
"an amazing piece of",4
"an amazing time and",3
"an analysis of the",5
"an arm of the",6
"an article about the",4
"an article in the",10
"an attempt to keep",4
"an average of hours",7
"an average of times",6
"an awful lot of",15
"an easy way of",4
"an easy way to",20
"an effort to get",12
"an email from a",7
"an email from my",3
"an email from the",7
"an email to a",4
"an employee of the",14
"an empty bottle of",3
"an end to the",11
"an endless stream of",3
"an enormous amount of",13
"an episode of a",3
"an episode of the",4
"an essential part of",9
"an event for this",3
"an example of a",13
"an example of how",11
"an example of the",15
"an example of what",3
"an excellent job of",3
"an excuse for the",3
"an extra a week",3
"an eye on it",7
"an eye on the",19
"an eye on things",3
"an eye out for",37
"an hour a day",4
"an hour and a",40
"an hour and minutes",4
"an hour before i",3
"an hour for a",4
"an hour or so",17
"an hour or two",17
"an hour to go",5
"an hours worth of",3
"an idea for a",15
"an idea of the",4
"an idea of what",13
"an ideal place to",5
"an impact on the",14
"an important part in",3
"an important part of",37
"an important role in",11
"an inch of snow",3
"an increase in the",11
"an indepth look at",4
"an indepth study of",3
"an inspiration to me",6
"an investigation into the",9
"an old friend of",4
"an old man and",4
"an open mind and",7
"an opportunity for us",4
"an opportunity for you",5
"an opportunity to be",4
"an opportunity to learn",4
"an up and coming",5
"an update on the",7
"and a bowl of",3
"and a box of",6
"and a bunch of",18
"and a chance for",3
"and a chance to",11
"and a couple of",44
"and a cup of",16
"and a dash of",6
"and a desire to",6
"and a few more",10
"and a few of",7
"and a few others",9
"and a friend of",3
"and a glass of",9
"and a good book",6
"and a half ago",17
"and a half away",4
"and a half before",4
"and a half days",4
"and a half from",6
"and a half hours",20
"and a half in",7
"and a half men",19
"and a half months",13
"and a half of",9
"and a half on",4
"and a half to",12
"and a half weeks",7
"and a half years",28
"and a handful of",13
"and a host of",18
"and a little bit",24
"and a little salt",3
"and a lot more",8
"and a lot of",86
"and a new start",3
"and a pair of",15
"and a part of",8
"and a partridge in",4
"and a performance by",4
"and a piece of",10
"and a place to",6
"and a pleasure to",4
"and a rainbow of",3
"and a sense of",20
"and a set of",6
"and a source of",3
"and a sprinkling of",3
"and a ton of",6
"and a trip to",18
"and a variety of",19
"and a week of",3
"and a whole lot",14
"and after a while",3
"and after all the",5
"and again and again",6
"and again in the",8
"and all i can",15
"and all i could",6
"and all kinds of",10
"and all my friends",5
"and all of a",13
"and all of it",3
"and all of the",38
"and all of them",10
"and all of us",6
"and all over the",6
"and all that i",5
"and all that jazz",8
"and all the other",18
"and all the problems",4
"and all these things",3
"and all those other",4
"and all those who",5
"and always has been",6
"and always will be",20
"and an order of",3
"and another on the",5
"and are able to",4
"and are in the",5
"and are looking for",7
"and are trying to",4
"and around the world",9
"and as a result",23
"and as far as",15
"and as for the",6
"and as long as",11
"and as much as",18
"and as one of",5
"and as well as",8
"and ask him to",5
"and ask them to",8
"and asked for the",4
"and asked him to",8
"and asked if it",5
"and at least one",17
"and at one point",9
"and at the end",19
"and at the same",23
"and at this point",6
"and author of the",12
"and away the best",4
"and back to the",6
"and be a part",7
"and be able to",16
"and be in the",3
"and be part of",10
"and be prepared for",3
"and be sure to",13
"and be there for",4
"and because of that",7
"and being able to",15
"and being part of",3
"and bring it back",5
"and buy one of",3
"and by far the",3
"and by the time",20
"and by the way",20
"and call it a",11
"and came across a",4
"and came back with",4
"and came out with",4
"and came up with",16
"and can be found",7
"and cant wait to",27
"and chair of the",5
"and check it out",27
"and check out the",17
"and click on the",11
"and come back and",4
"and come back to",6
"and come to the",4
"and come up with",8
"and coming up with",9
"and comment on the",3
"and couldnt be happier",4
"and couldnt wait to",5
"and deal with the",6
"and dear to my",6
"and decided to try",6
"and did a great",5
"and did i mention",18
"and didnt have any",3
"and didnt want to",10
"and director of the",18
"and do it again",5
"and do it all",7
"and do what you",3
"and doesnt want to",6
"and dont be afraid",4
"and dont forget the",11
"and dont forget to",26
"and dont know what",6
"and dont need to",3
"and dont want to",13
"and down in my",3
"and down the stairs",3
"and each of the",5
"and each time i",5
"and easy to follow",3
"and easy to make",5
"and email it to",6
"and encouraged them to",3
"and ended up at",6
"and ended up with",11
"and enjoy the show",8
"and enter to win",6
"and even if it",4
"and even if you",7
"and every day i",3
"and every one of",21
"and everything in between",11
"and everything to do",5
"and expect to be",7
"and fall back asleep",3
"and feel free to",8
"and feel that it",5
"and fell in love",12
"and figure out what",5
"and fill in the",3
"and find a place",3
"and find out how",5
"and find out more",5
"and focus on the",11
"and for all of",11
"and for all the",10
"and for that i",10
"and for the next",5
"and for the record",8
"and forth on the",3
"and found out that",8
"and friends of the",5
"and gave him a",7
"and gave me a",8
"and gearing up for",3
"and get a great",5
"and get a job",5
"and get all the",3
"and get away with",6
"and get back on",4
"and get back to",33
"and get in on",3
"and get in the",10
"and get on with",5
"and get out of",5
"and get ready for",19
"and get ready to",6
"and get rid of",14
"and get them to",6
"and get to work",7
"and get with the",3
"and getting lost in",4
"and getting out of",3
"and getting ready for",9
"and getting ready to",12
"and give it a",16
"and give it to",10
"and give thanks for",4
"and give them a",11
"and gives you a",3
"and go back to",16
"and go on sale",3
"and go straight to",6
"and go to a",5
"and go to bed",8
"and go to sleep",5
"and go to the",19
"and go to work",5
"and goes to the",4
"and got out of",5
"and guess what it",5
"and had a chance",4
"and had a great",7
"and had to be",11
"and had to take",5
"and had to turn",3
"and hang out with",9
"and hard to work",4
"and have a beer",4
"and have a few",4
"and have a good",18
"and have a very",4
"and have been working",4
"and have lots of",4
"and have some fun",6
"and have to go",6
"and having to use",3
"and he did it",4
"and he didnt have",3
"and he didnt know",3
"and he had a",5
"and he is a",8
"and he is the",7
"and he knows it",3
"and he needs to",3
"and he said he",17
"and he seems to",6
"and he tells me",3
"and he told me",7
"and he wants to",7
"and he was also",3
"and he was going",3
"and he was in",7
"and he was the",7
"and he will be",6
"and head to the",7
"and headed back to",7
"and headed to the",9
"and here i am",10
"and here we are",9
"and hes going to",12
"and his family and",4
"and hope for the",12
"and hopefully it will",4
"and how do i",3
"and how it is",3
"and how long do",3
"and how much do",4
"and how much time",3
"and how much you",5
"and how to get",10
"and how to make",5
"and how we can",8
"and how you are",4
"and i always have",8
"and i am a",18
"and i am an",3
"and i am hoping",4
"and i am not",42
"and i am pretty",5
"and i am proud",8
"and i am really",6
"and i am so",40
"and i am still",9
"and i am the",7
"and i am very",8
