"item","Frequency"
"a hotel and",10
"a hotel for",6
"a hotel in",12
"a hotel lobby",4
"a hotel room",18
"a hotel that",4
"a hour day",6
"a hour drive",5
"a hour flight",4
"a hour shift",4
"a house and",9
"a house concert",4
"a house for",9
"a house full",6
"a house in",30
"a house is",4
"a house of",8
"a house on",12
"a house or",4
"a house party",11
"a house that",12
"a house we",4
"a house with",11
"a household name",12
"a hug and",9
"a hug then",4
"a hug to",5
"a huge amount",14
"a huge boost",3
"a huge challenge",4
"a huge crowd",7
"a huge difference",32
"a huge fan",82
"a huge following",4
"a huge game",3
"a huge headache",5
"a huge help",10
"a huge hit",13
"a huge impact",12
"a huge improvement",4
"a huge key",3
"a huge mistake",7
"a huge number",6
"a huge opportunity",8
"a huge part",28
"a huge plus",5
"a huge problem",6
"a huge role",4
"a huge step",6
"a huge success",22
"a huge thanks",8
"a human being",17
"a hunger strike",6
"a husband and",9
"a husband is",4
"a hybrid of",6
"a i also",3
"a i dont",14
"a i have",5
"a in the",13
"a increase in",9
"a increase over",3
"a interview with",7
"a jail cell",6
"a james bond",3
"a jar of",14
"a job and",32
"a job as",22
"a job at",21
"a job but",13
"a job for",21
"a job i",18
"a job in",37
"a job interview",13
"a job offer",7
"a job or",19
"a job that",14
"a job to",10
"a job well",10
"a job where",7
"a job which",3
"a joke about",13
"a joke and",14
"a joke in",5
"a joke on",3
"a joke the",4
"a joke to",6
"a jolly good",4
"a journey of",5
"a journey that",5
"a joy in",5
"a joy to",23
"a judge for",4
"a judge on",9
"a jump on",5
"a just society",3
"a k in",4
"a k on",3
"a keen eye",5
"a key and",4
"a key player",8
"a key role",13
"a key to",19
"a kick out",20
"a kid again",10
"a kid and",14
"a kid from",6
"a kid i",21
"a kid in",17
"a kid on",7
"a kid that",6
"a kid then",4
"a kid when",4
"a kid who",13
"a kid whos",3
"a kid with",4
"a kind of",102
"a king or",3
"a knack for",21
"a knife and",8
"a knife if",4
"a knife in",8
"a knife to",9
"a knock on",6
"a la carte",23
"a lab that",3
"a lack of",97
"a ladder to",5
"a lady at",3
"a laptop and",7
"a large amount",18
"a large and",12
"a large bag",3
"a large crowd",8
"a large group",9
"a large majority",5
"a large number",31
"a large one",5
"a large part",13
"a large percentage",8
"a large piece",9
"a large portion",15
"a large proportion",3
"a large scale",8
"a large selection",7
"a las vegas",8
"a last minute",15
"a last resort",12
"a late lunch",6
"a late night",24
"a late start",10
"a later date",17
"a later time",9
"a laugh and",5
"a law against",4
"a law enforcement",14
"a law firm",12
"a law that",30
"a law to",6
"a lawsuit against",15
"a lawsuit in",9
"a lawyer and",15
"a lawyer or",4
"a lawyer to",5
"a layer of",42
"a lead in",36
"a lead on",10
"a leader but",3
"a leader in",19
"a leader of",14
"a leader on",5
"a leading indicator",3
"a leading role",7
"a leak in",5
"a leap of",14
"a learning curve",3
"a learning experience",14
"a leather jacket",3
"a leg to",3
"a leg up",6
"a legal and",4
"a legend in",8
"a legitimate reason",5
"a lesson from",5
"a lesson in",18
"a lesson that",3
"a letter from",33
"a letter in",9
"a letter of",16
"a letter on",6
"a letter to",114
"a level of",23
"a license and",5
"a lick of",7
"a life filled",4
"a life is",6
"a life of",47
"a life so",3
"a life that",8
"a life with",8
"a life without",5
"a lifetime ago",4
"a lifetime and",4
"a lifetime of",14
"a light and",8
"a light at",7
"a light body",3
"a light bulb",8
"a light on",14
"a light to",5
"a lighter note",3
"a like button",8
"a limited amount",5
"a limited edition",4
"a limited number",10
"a limited selection",3
"a limited time",16
"a line and",4
"a line at",5
"a line drive",7
"a line for",5
"a line from",12
"a line in",7
"a line of",49
"a line on",5
"a line that",10
"a line to",6
"a link to",106
"a lion and",4
"a list and",4
"a list of",213
"a listen and",5
"a little about",23
"a little after",16
"a little and",35
"a little at",12
"a little awkward",6
"a little because",4
"a little behind",13
"a little better",63
"a little bigger",8
"a little bit",620
"a little blue",4
"a little boy",18
"a little break",15
"a little but",18
"a little closer",10
"a little competition",3
"a little concerned",12
"a little confused",9
"a little cooler",3
"a little country",3
"a little crazy",14
"a little different",45
"a little differently",5
"a little disappointed",18
"a little earlier",13
"a little early",16
"a little easier",14
"a little emotional",3
"a little excited",7
"a little extra",31
"a little farther",5
"a little faster",12
"a little freedom",3
"a little frustrated",10
"a little fun",15
"a little further",10
"a little girl",53
"a little hard",9
"a little harder",19
"a little heavier",5
"a little help",21
"a little high",5
"a little higher",6
"a little history",6
"a little i",10
"a little if",5
"a little in",15
"a little insight",5
"a little kid",25
"a little known",4
"a little late",35
"a little less",60
"a little like",29
"a little longer",31
"a little lost",9
"a little loud",3
"a little love",12
"a little money",9
"a little more",389
"a little nervous",28
"a little odd",9
"a little of",41
"a little off",13
"a little old",8
"a little on",16
"a little one",8
"a little or",4
"a little out",11
"a little over",53
"a little piece",4
"a little prayer",5
"a little premature",4
"a little put",3
"a little red",6
"a little room",4
"a little rough",6
"a little salt",7
"a little scared",6
"a little short",7
"a little shorter",3
"a little slow",6
"a little slower",6
"a little something",47
"a little sore",10
"a little special",4
"a little strange",6
"a little support",3
"a little surprise",7
"a little tighter",4
"a little time",21
"a little tired",6
"a little to",13
"a little too",127
"a little tricky",3
"a little under",5
"a little upset",7
"a little warmer",4
"a little weird",13
"a little while",99
"a little white",7
"a little work",10
"a little worried",14
"a live band",6
"a live chat",10
"a live person",6
"a living breathing",5
"a living room",3
"a load of",35
"a load off",3
"a loaf of",10
"a loaf or",5
"a local charity",4
"a local college",3
"a local company",6
"a local hospital",15
"a local newspaper",6
"a local person",3
"a local restaurant",4
"a location in",5
"a log cabin",4
"a long and",32
"a long day",105
"a long days",4
"a long distance",7
"a long drive",9
"a long evening",3
"a long hard",6
"a long history",31
"a long holiday",3
"a long journey",5
"a long line",13
"a long list",24
"a long long",32
"a long look",5
"a long night",26
"a long one",6
"a long period",14
"a long process",9
"a long road",10
"a long run",9
"a long shot",22
"a long sleeve",6
"a long summer",3
"a long time",507
"a long tradition",3
"a long walk",13
"a long way",154
"a long weekend",24
"a long while",18
"a long year",4
"a longrange rocket",4
"a longtime resident",6
"a look at",191
"a look in",7
"a look out",7
"a look through",3
"a loop in",3
"a los angeles",22
"a losing battle",4
"a losing season",3
"a loss for",14
"a loss to",48
"a lot a",7
"a lot about",118
"a lot and",66
"a lot as",9
"a lot at",8
"a lot because",5
"a lot better",80
"a lot bigger",6
"a lot but",39
"a lot cheaper",3
"a lot different",11
"a lot easier",29
"a lot for",29
"a lot from",26
"a lot going",15
"a lot harder",12
"a lot has",19
"a lot i",44
"a lot if",15
"a lot in",45
"a lot is",6
"a lot it",6
"a lot its",6
"a lot just",9
"a lot last",6
"a lot lately",19
"a lot less",44
"a lot like",82
"a lot longer",10
"a lot more",278
"a lot of",3369
"a lot on",30
"a lot or",4
"a lot out",8
"a lot since",7
"a lot so",11
"a lot sooner",5
"a lot the",8
"a lot then",3
"a lot this",18
"a lot to",185
"a lot too",10
"a lot when",12
"a lot with",12
"a lot worse",16
"a love affair",10
"a love letter",5
"a love of",14
"a love story",16
"a loved one",29
"a lovehate relationship",5
"a lovely time",9
"a lover of",9
"a low profile",12
"a lump sum",14
"a lunch and",4
"a macarthur genius",3
"a machine that",7
"a magazine with",5
"a magic number",5
"a magic wand",4
"a magnifying glass",5
"a mai tai",4
"a major and",3
"a major character",6
"a major concern",6
"a major contributor",3
"a major disaster",3
"a major issue",7
"a major motion",3
"a major part",14
"a major problem",6
"a major role",17
"a majority of",82
"a man a",14
"a man accused",5
"a man and",47
"a man by",4
"a man can",15
"a man does",8
"a man for",11
"a man from",12
"a man had",9
"a man has",10
"a man holding",3
"a man i",8
"a man in",57
"a man is",36
"a man like",4
"a man named",12
"a man of",29
"a man on",18
"a man or",14
"a man should",5
"a man that",17
"a man the",6
"a man to",22
"a man was",21
"a man wearing",4
"a man who",131
"a man whos",5
"a man whose",8
"a man with",41
"a man without",3
"a manager who",6
"a map and",7
"a map of",7
"a mark on",5
"a market for",11
"a marketing strategy",5
"a marketing tool",4
"a married couple",8
"a married man",6
"a married woman",3
"a mashup of",7
"a mason jar",4
"a mass of",11
"a massage in",3
"a massive amount",5
"a master at",5
"a master class",3
"a master of",18
"a masters degree",23
"a masters in",9
"a matter of",271
"a meal and",10
"a meal for",4
"a meal or",6
"a mean one",4
"a means of",21
"a means to",15
"a measure of",42
"a measure to",3
"a meat thermometer",3
"a medal for",6
"a meeting at",6
"a meeting between",6
"a meeting in",10
"a meeting on",6
"a meeting that",8
"a meeting the",3
"a meeting to",5
"a meeting with",45
"a member of",347
"a memoir by",3
"a memorable one",3
"a memorial service",12
"a mental disorder",5
"a mental health",10
"a mental hospital",6
"a mental institution",3
"a mentor to",9
"a merger of",5
"a mess and",9
"a mess of",14
"a message for",8
"a message from",14
"a message of",6
"a message on",20
"a message that",20
"a message to",32
"a metaphor for",15
"a method for",4
"a method of",5
"a method to",6
"a middle class",4
"a middle school",13
"a midlife crisis",3
"a mile away",24
"a mile from",20
"a mile high",3
"a mile in",5
"a mile long",5
"a mile ride",5
"a mile run",9
"a mile to",12
"a military veteran",3
"a million books",4
"a million bucks",11
"a million different",3
"a million dollar",8
"a million dollars",17
"a million miles",6
"a million new",3
"a million of",7
"a million other",3
"a million people",5
"a million years",17
"a mind reader",3
"a minimum of",44
"a minor in",7
"a minor league",18
"a minority in",4
"a minority of",5
"a minute and",22
"a minute drive",11
"a minute interview",5
"a minute later",7
"a minute or",20
"a minute to",22
"a minute walk",6
"a miracle and",4
"a miracle but",4
"a miracle that",3
"a missing person",3
"a mission to",29
"a mistake and",14
"a mistake on",6
"a mix of",105
"a mixed bag",7
"a mixing bowl",15
"a mixture of",45
"a mobile app",9
"a mobile device",4
"a mobile phone",5
"a mobile site",4
"a mockery of",8
"a model for",30
"a model of",12
"a mom and",11
"a mom who",6
"a moment a",6
"a moment and",15
"a moment but",6
"a moment for",8
"a moment in",11
"a moment of",42
"a moment that",17
"a moment to",62
"a moment too",3
"a moment when",5
"a moments notice",4
"a monday and",5
"a monday night",10
"a monkey with",3
"a monopoly on",7
"a monster but",3
"a month ago",63
"a month and",43
"a month at",4
"a month away",10
"a month before",11
"a month but",10
"a month for",26
"a month from",6
"a month has",5
"a month i",10
"a month if",5
"a month in",17
"a month is",5
"a month just",5
"a month later",26
"a month of",18
"a month old",9
"a month or",49
"a month plus",4
"a month since",9
"a month to",23
"a month we",4
"a month while",4
"a month without",5
"a monthly fee",8
"a monument to",11
"a moratorium on",13
"a more comfortable",5
"a more consistent",4
"a more detailed",6
"a more intimate",4
"a more normal",6
"a more organized",4
"a more personal",7
"a more positive",9
"a more realistic",8
"a more recent",7
"a more robust",3
"a more serious",12
"a more sophisticated",5
"a morning person",18
"a morning run",3
"a motel room",4
"a mother and",22
"a mother of",21
"a mother to",10
"a mountain of",18
"a mountain to",3
"a move i",4
"a move like",3
"a move on",11
"a movie about",26
"a movie and",16
"a movie like",8
"a movie not",3
"a movie or",8
"a movie star",9
"a movie that",18
"a movie theater",7
"a movie with",18
"a much better",44
"a much bigger",15
"a much easier",7
"a much greater",4
"a much larger",15
"a much more",48
"a much needed",19
"a much softer",3
"a multimillion dollar",4
"a multitude of",21
"a mural in",3
"a museum and",3
"a museum of",4
"a museum or",3
"a music festival",4
"a music video",25
"a must for",13
"a mutual friend",6
"a mystery but",6
"a mystery to",7
"a mystery why",3
"a name and",6
"a name for",30
"a name that",7
"a nap and",18
"a nap for",3
"a nap when",3
"a nation of",11
"a nation that",8
"a national league",3
"a native american",3
"a necessary evil",5
"a necessary step",5
"a need for",31
"a need to",27
"a nervous breakdown",9
"a nervous wreck",8
"a net increase",5
"a net negative",3
"a network of",29
"a new addition",10
"a new age",7
"a new agency",5
"a new album",23
"a new and",16
"a new apartment",8
"a new app",5
"a new approach",10
"a new audience",5
"a new baby",8
"a new beer",7
"a new beginning",23
"a new bike",3
"a new blog",20
"a new board",4
"a new book",28
"a new business",7
"a new car",28
"a new career",9
"a new cd",9
"a new challenge",24
"a new chapter",16
"a new character",4
"a new city",7
"a new class",5
"a new coach",14
"a new collection",4
"a new computer",15
"a new day",48
"a new definition",3
"a new digital",3
"a new dimension",8
"a new direction",16
"a new dish",3
"a new email",7
"a new era",16
"a new family",8
"a new favorite",9
"a new football",3
"a new game",7
"a new generation",35
"a new goal",5
"a new group",6
"a new guy",4
"a new head",5
"a new heart",4
"a new hobby",5
"a new home",29
"a new house",11
"a new idea",16
"a new identity",4
"a new initiative",3
"a new ipad",13
"a new iphone",9
"a new job",44
"a new journey",3
"a new kind",15
"a new language",7
"a new level",23
"a new library",5
"a new life",29
"a new line",4
"a new location",12
"a new logo",3
"a new look",20
"a new love",4
"a new low",7
"a new man",3
"a new market",5
"a new member",9
"a new mission",3
"a new movie",8
"a new name",13
"a new one",110
"a new online",4
"a new or",5
"a new orleans",9
"a new outlook",5
"a new pair",24
"a new partner",4
"a new partnership",4
"a new phase",5
"a new phone",33
"a new piece",4
"a new place",22
"a new point",3
"a new position",7
"a new post",8
"a new product",14
"a new program",10
"a new project",18
"a new puppy",3
"a new reality",5
"a new recipe",11
"a new record",16
"a new religion",3
"a new report",16
"a new restaurant",9
"a new room",3
"a new route",6
"a new satellite",3
