"w1","prediction","rank"
"a","guitar",25
"a","guitarist",6
"a","gun",136
"a","gunman",8
"a","gunshot",17
"a","gut",9
"a","gutsy",4
"a","guy",503
"a","guys",21
"a","gym",39
"a","gymnast",3
"a","gypsy",6
"a","habit",51
"a","habitat",5
"a","habitual",6
"a","hair",53
"a","haircut",47
"a","half",456
"a","halfday",4
"a","halfmile",10
"a","halfway",6
"a","hall",26
"a","halloween",17
"a","hallway",14
"a","halo",5
"a","halt",17
"a","hamburger",10
"a","hammer",21
"a","hammock",5
"a","hand",109
"a","handful",209
"a","handle",17
"a","handmade",10
"a","handout",10
"a","handsfree",3
"a","handsome",13
"a","handson",11
"a","handstand",4
"a","handwritten",11
"a","handy",13
"a","hanger",3
"a","hanging",7
"a","hangover",21
"a","happening",5
"a","happier",12
"a","happy",434
"a","hard",306
"a","hardcover",4
"a","harder",19
"a","harsh",19
"a","has",9
"a","hassle",13
"a","hat",52
"a","hate",14
"a","hatred",5
"a","haunted",9
"a","have",10
"a","haven",11
"a","hawaii",4
"a","hawaiian",9
"a","hawk",6
"a","hawks",3
"a","haze",6
"a","he",21
"a","head",98
"a","headache",79
"a","headband",12
"a","headline",10
"a","headon",9
"a","heads",23
"a","headsup",4
"a","healer",4
"a","healing",9
"a","health",65
"a","healthcare",10
"a","healthful",6
"a","healthier",20
"a","healthy",165
"a","hearing",89
"a","hearse",3
"a","heart",186
"a","heartbeat",16
"a","heartbreak",3
"a","heartbreaker",4
"a","heartbreaking",9
"a","heartfelt",10
"a","heartwarming",3
"a","hearty",21
"a","heat",24
"a","heated",27
"a","heating",5
"a","heavenly",3
"a","heavy",120
"a","heck",16
"a","hectic",15
"a","hedge",13
"a","helicopter",24
"a","hell",55
"a","helmet",23
"a","helper",4
"a","helpful",25
"a","helping",10
"a","helpless",7
"a","herd",4
"a","heretic",3
"a","hermit",9
"a","hero",57
"a","heroic",6
"a","heterosexual",3
"a","hey",8
"a","hiatus",10
"a","hidden",27
"a","high",354
"a","higher",136
"a","highlight",13
"a","highly",62
"a","highspeed",8
"a","hightech",9
"a","highway",21
"a","hike",29
"a","hilarious",18
"a","hill",28
"a","hillbilly",4
"a","hint",92
"a","hip",22
"a","his",4
"a","historian",7
"a","historic",36
"a","historical",29
"a","history",102
"a","hit",146
"a","hitch",9
"a","hobby",31
"a","hockey",29
"a","hog",6
"a","hold",41
"a","hole",110
"a","holiday",102
"a","holler",7
"a","hollywood",9
"a","holocaust",6
"a","holy",19
"a","home",367
"a","homeless",37
"a","homemade",14
"a","homeowner",16
"a","hometown",8
"a","homicide",15
"a","honda",22
"a","honey",13
"a","honeymoon",8
"a","hood",9
"a","hook",11
"a","hoot",24
"a","hop",8
"a","hopeless",16
"a","hoppy",7
"a","horn",5
"a","horrible",77
"a","horribly",9
"a","horrific",9
"a","horror",31
"a","horse",75
"a","hose",5
"a","hospital",124
"a","host",55
"a","hostage",10
"a","hostile",16
"a","hot",281
"a","hotbed",6
"a","hotel",116
"a","hotline",5
"a","hottie",7
"a","hour",117
"a","house",289
"a","household",18
"a","housing",11
"a","houston",14
"a","howto",6
"a","hug",104
"a","huge",895
"a","hulk",3
"a","human",109
"a","humanitarian",7
"a","humiliating",6
"a","hummer",6
"a","hummingbird",4
"a","hunch",15
"a","hundred",113
"a","hunger",12
"a","hungry",14
"a","hunt",7
"a","hunting",7
"a","hurdle",5
"a","hurricane",25
"a","hurry",39
"a","husband",34
"a","husbands",4
"a","hybrid",23
"a","hypocrite",11
"a","hypothetical",4
"a","i",156
"a","if",30
"a","in",73
"a","inch",66
"a","increase",18
"a","interview",22
"a","is",38
"a","it",60
"a","item",3
"a","j",13
"a","jack",17
"a","jacket",26
"a","jaguar",6
"a","jail",12
"a","jam",16
"a","james",10
"a","january",11
"a","japanese",33
"a","jar",30
"a","jazz",16
"a","jazzy",3
"a","jealous",11
"a","jedi",5
"a","jeep",11
"a","jelly",3
"a","jerk",45
"a","jersey",27
"a","jesus",4
"a","jet",22
"a","jew",17
"a","jewelry",5
"a","jewish",22
"a","job",542
"a","jog",11
"a","john",10
"a","joint",94
"a","joke",208
"a","jolly",5
"a","jolt",11
"a","journal",27
"a","journalism",7
"a","journalist",40
"a","journey",54
"a","joy",43
"a","joyful",18
"a","joyous",9
"a","judge",147
"a","judgment",12
"a","juice",6
"a","juicy",10
"a","july",9
"a","jump",38
"a","jumping",3
"a","jumpstart",5
"a","june",19
"a","jungle",7
"a","junior",72
"a","junk",5
"a","jury",71
"a","just",34
"a","justice",10
"a","k",52
"a","kansas",13
"a","karaoke",3
"a","kayak",7
"a","keen",18
"a","keeper",16
"a","kernel",4
"a","key",219
"a","keyboard",14
"a","keynote",7
"a","kick",61
"a","kickass",6
"a","kid",276
"a","kidney",19
"a","kids",40
"a","kill",18
"a","killer",68
"a","killing",11
"a","kind",167
"a","kindergarten",9
"a","kindle",28
"a","king",31
"a","kiss",73
"a","kit",13
"a","kitchen",48
"a","kite",9
"a","kitten",13
"a","knack",23
"a","knee",31
"a","knife",65
"a","knight",8
"a","knock",10
"a","knot",15
"a","knowledge",10
"a","known",22
"a","korean",14
"a","l",12
"a","la",92
"a","lab",23
"a","label",23
"a","labor",31
"a","laboratory",5
"a","laborious",3
"a","lack",119
"a","lackluster",9
"a","lacrosse",3
"a","lad",3
"a","ladder",15
"a","lady",94
"a","ladybug",5
"a","laidback",6
"a","lake",32
"a","lamb",6
"a","lame",13
"a","lamp",17
"a","land",29
"a","landlord",6
"a","landmark",15
"a","landscape",10
"a","language",25
"a","lap",9
"a","laptop",46
"a","large",723
"a","larger",122
"a","lark",5
"a","las",7
"a","laser",20
"a","last",48
"a","lasting",21
"a","lastminute",22
"a","late",95
"a","later",40
"a","latin",6
"a","latino",10
"a","latte",9
"a","laugh",62
"a","laughing",3
"a","launch",6
"a","laundry",8
"a","law",147
"a","lawn",7
"a","lawsuit",100
"a","lawyer",125
"a","layer",42
"a","layout",13
"a","layover",8
"a","lazy",45
"a","lead",227
"a","leader",121
"a","leading",42
"a","leaf",14
"a","league",28
"a","leak",16
"a","lean",9
"a","leap",14
"a","learning",25
"a","lease",34
"a","leash",12
"a","leather",13
"a","leave",15
"a","lecture",31
"a","left",21
"a","leftist",8
"a","leftover",6
"a","lefty",9
"a","leg",61
"a","legacy",20
"a","legal",92
"a","legend",34
"a","legendary",12
"a","legion",4
"a","legitimate",40
"a","leisurely",12
"a","lemon",24
"a","lemonade",5
"a","lengthy",47
"a","lens",6
"a","leprechaun",6
"a","lesbian",24
"a","less",51
"a","lesser",15
"a","lesson",87
"a","letdown",11
"a","letter",270
"a","level",69
"a","levy",9
"a","liability",9
"a","liar",36
"a","liberal",23
"a","library",65
"a","license",50
"a","licensing",9
"a","lick",7
"a","lid",19
"a","lie",95
"a","life",329
"a","lifechanging",8
"a","lifelong",37
"a","lifesaver",12
"a","lifestyle",26
"a","lifetime",142
"a","lift",22
"a","ligament",4
"a","light",224
"a","lightbulb",9
"a","lighter",42
"a","lightning",12
"a","lightweight",4
"a","likable",4
"a","like",26
"a","likely",16
"a","liking",6
"a","lil",177
"a","limb",19
"a","lime",18
"a","limit",27
"a","limited",93
"a","limo",11
"a","line",163
"a","lineup",23
"a","link",210
"a","lion",26
"a","liquor",19
"a","list",296
"a","listener",5
"a","lit",4
"a","liter",17
"a","literary",20
"a","litmus",4
"a","little",4669
"a","live",116
"a","lively",25
"a","living",156
"a","load",43
"a","loaded",23
"a","loaf",20
"a","loan",41
"a","lobbyist",17
"a","lobster",9
"a","local",337
"a","locally",3
"a","location",25
"a","lock",25
"a","locked",15
"a","locker",12
"a","loft",12
"a","log",17
"a","logo",16
"a","lone",14
"a","lonely",22
"a","long",1526
"a","longer",45
"a","longterm",62
"a","longtime",85
"a","look",351
"a","looming",4
"a","loop",27
"a","loose",25
"a","looser",4
"a","los",24
"a","lose",3
"a","loser",50
"a","losing",22
"a","loss",180
"a","lost",54
"a","lot",5191
"a","lottery",14
"a","lotus",5
"a","loud",56
"a","louis",5
"a","lousy",12
"a","love",130
"a","loved",19
"a","lovely",293
"a","lover",25
"a","loving",39
"a","low",138
"a","lower",67
"a","loyal",22
"a","lucky",45
"a","lull",13
"a","lump",28
"a","lunatic",9
"a","lunch",38
"a","luncheon",10
"a","lung",12
"a","lure",4
"a","luxurious",9
"a","luxury",28
"a","lyric",8
"a","lyrical",8
"a","m",18
"a","mac",33
"a","macbook",15
"a","machine",35
"a","mad",44
"a","made",7
"a","madman",8
"a","magazine",52
"a","magic",32
"a","magical",34
"a","magician",10
"a","magnet",26
"a","magnetic",14
"a","magnificent",22
"a","mail",6
"a","main",35
"a","mainstay",7
"a","mainstream",11
"a","maintenance",9
"a","major",472
"a","majority",96
"a","make",8
"a","makeover",19
"a","makeup",15
"a","male",70
"a","mall",16
"a","mama",7
"a","man",1047
"a","management",19
"a","manager",30
"a","mandate",9
"a","mandatory",21
"a","mandolin",6
"a","manhattan",22
"a","maniac",8
"a","manifesto",4
"a","manner",18
"a","mans",65
"a","mansion",8
"a","mantra",4
"a","manual",10
"a","manuscript",7
"a","map",50
"a","marathon",48
"a","marble",5
"a","march",42
"a","margarita",18
"a","margherita",4
"a","margin",22
"a","marijuana",5
"a","marine",23
"a","mark",23
"a","marker",8
"a","market",60
"a","marketer",6
"a","marketing",47
"a","marriage",43
"a","married",29
"a","marriott",5
"a","martial",6
"a","martini",17
"a","marvelous",19
"a","mash",4
"a","mashup",5
"a","mask",14
"a","mason",7
"a","mass",43
"a","massage",44
"a","massive",172
"a","master",63
"a","masterful",4
"a","masterpiece",21
"a","masters",53
"a","mat",4
"a","match",39
"a","matching",17
"a","material",12
"a","math",22
"a","matinee",10
"a","matter",240
"a","mattress",11
"a","mature",12
"a","max",7
"a","maximum",49
"a","may",23
"a","maybe",5
"a","mayor",12
"a","maze",5
"a","meal",76
"a","mean",30
"a","meaning",5
"a","meaningful",19
"a","means",61
"a","measly",4
"a","meat",15
"a","mechanic",8
"a","mechanical",19
"a","mechanism",5
"a","medal",13
"a","media",40
"a","medical",69
"a","medicine",5
"a","mediocre",13
"a","meditation",6
"a","medium",92
"a","meet",26
"a","meeting",230
"a","megapixel",3
"a","melancholy",3
"a","meltdown",7
"a","member",358
"a","membership",13
"a","memo",21
"a","memoir",15
"a","memorable",28
"a","memorial",36
"a","memory",33
"a","mens",9
"a","mental",72
"a","mentally",9
"a","mention",23
"a","mentorship",3
"a","menu",25
"a","mercedes",8
"a","mere",71
"a","mermaid",16
"a","mesh",6
"a","mess",100
"a","message",212
"a","messy",13
"a","metal",46
"a","metaphor",27
"a","meteor",7
"a","meter",11
"a","method",25
"a","metro",14
"a","mexican",40
"a","miami",16
"a","michael",9
"a","microbrew",4
"a","microphone",9
"a","microwave",16
"a","mid",8
"a","middle",46
"a","middleaged",10
"a","middleclass",8
"a","midnight",12
"a","midweek",3
"a","mighty",21
"a","migraine",10
"a","mild",42
"a","mile",196
"a","milestone",21
"a","military",63
"a","milk",18
"a","milkshake",9
"a","miller",3
"a","million",566
"a","millionaire",14
"a","mimosa",5
"a","mind",29
"a","mindless",4
"a","mindset",8
"a","mine",6
"a","mini",87
"a","miniature",22
"a","minimalist",8
"a","minimum",82
"a","minister",9
"a","ministry",6
"a","minor",72
"a","minority",37
"a","mint",14
"a","minute",438
"a","minutes",7
"a","miracle",89
"a","miraculous",5
"a","mirage",4
"a","mirror",37
"a","miscarriage",11
"a","miserable",16
"a","misnomer",5
"a","misplaced",4
"a","miss",11
"a","missed",9
"a","missing",18
"a","mission",69
"a","mississippi",6
"a","misstep",6
"a","mistake",140
"a","mistaken",4
"a","misunderstanding",11
"a","mix",118
"a","mixed",30
"a","mixer",9
"a","mixing",18
"a","mixture",46
"a","mm",12
"a","mob",13
"a","mobile",58
"a","mock",15
"a","mockery",6
"a","mockingbird",9
"a","model",91
"a","moderate",30
"a","modern",64
"a","modest",45
"a","modified",4
"a","mole",8
"a","mom",74
"a","moment",282
"a","moments",6
"a","mommy",15
"a","monarch",3
"a","monday",63
"a","money",17
"a","monitor",5
"a","monkey",25
"a","monopoly",14
"a","monster",85
"a","month",706
"a","monthly",36
"a","months",7
"a","monument",11
"a","monumental",6
"a","mood",19
"a","moon",9
"a","moose",5
"a","mop",10
"a","moral",22
"a","moratorium",17
"a","more",578
"a","mormon",11
"a","morning",53
"a","moron",19
"a","mortal",5
"a","mortgage",28
"a","moscow",4
"a","mosque",11
"a","mosquito",11
"a","most",34
"a","motel",10
"a","mother",151
"a","mothers",27
"a","motion",34
"a","motivated",7
"a","motivating",4
"a","motivational",4
"a","motive",17
"a","motor",15
"a","motorcycle",34
"a","motto",6
"a","mound",9
"a","mountain",61
"a","mountaintop",4
"a","mouse",20
"a","moustache",7
"a","mouth",12
"a","mouthful",7
"a","movable",5
"a","move",119
"a","movement",43
"a","mover",5
"a","movie",409
"a","moving",29
"a","mph",16
"a","mr",5
"a","much",279
"a","muchneeded",16
"a","mud",3
"a","muddy",8
"a","muffin",15
"a","muffled",3
"a","mug",21
"a","multi",5
"a","multimillionaire",6
"a","multiplatform",3
"a","multitude",22
"a","mundane",5
"a","murder",32
"a","murderer",8
"a","murderous",4
"a","muscle",16
"a","museum",53
"a","mushroom",5
"a","music",92
"a","musical",49
"a","musician",24
"a","muslim",35
"a","must",119
"a","mustache",12
"a","mustdo",4
"a","musthave",9
"a","mustread",9
"a","mustsee",7
"a","mutual",21
"a","mutually",5
"a","my",24
"a","myriad",16
"a","mysterious",19
"a","mystery",62
"a","mystical",7
"a","myth",16
"a","nagging",8
"a","nail",18
"a","naked",14
"a","name",123
"a","nap",180
"a","napkin",6
"a","narrative",14
"a","narrow",36
"a","narrower",4
"a","nashville",10
"a","nasty",61
"a","nation",69
"a","national",260
"a","nationally",17
"a","nations",3
"a","nationwide",31
"a","native",56
"a","natural",116
"a","nature",11
"a","naughty",6
"a","navy",16
"a","nazi",8
"a","nd",40
"a","near",15
"a","nearby",92
"a","nearly",32
"a","neat",31
"a","necessary",25
"a","necessity",25
"a","neck",11
"a","necklace",11
"a","nectarine",3
"a","need",75
"a","needed",5
"a","needle",15
"a","needy",4
"a","negative",58
"a","neighbor",53
"a","neighborhood",43
"a","neighbors",12
"a","neon",9
"a","nerd",33
"a","nerdy",9
"a","nerve",14
"a","nervous",15
"a","nest",16
"a","net",54
"a","netbook",5
"a","network",47
"a","networking",9
"a","neutral",18
"a","new",3802
"a","newbie",16
"a","newborn",23
"a","newcomer",7
"a","newer",14
"a","newly",29
"a","news",171
"a","newspaper",42
"a","next",15
"a","nice",952
"a","nicer",12
"a","nickel",15
"a","nickname",20
"a","niece",6
"a","night",289
"a","nightclub",12
"a","nightmare",50
"a","ninth",5
"a","nip",4
"a","no",127
"a","nobel",9
"a","noble",15
"a","nobrainer",21
"a","nod",37
"a","nogo",4
"a","nohitter",18
"a","noise",8
"a","nomination",6
"a","non",24
"a","nonfiction",7
"a","nonissue",7
"a","nonprofit",112
"a","nook",10
"a","normal",120
"a","normally",6
"a","north",38
"a","northern",17
"a","nose",11
"a","noshow",5
"a","not",39
"a","notable",12
"a","notary",6
"a","notch",17
"a","note",119
"a","notebook",14
"a","notice",18
"a","notification",7
"a","novel",87
"a","novelty",7
"a","novice",7
"a","now",25
"a","nuclear",43
"a","nudge",5
"a","nuisance",9
"a","number",465
"a","numerical",5
"a","nun",6
"a","nurse",55
"a","nursing",36
"a","nut",26
"a","nutrient",3
"a","nutshell",21
"a","oclock",3
"a","of",42
"a","office",5
"a","oh",11
"a","on",74
"a","once",14
"a","one",119
"a","oneman",6
"a","oneshot",5
"a","onetoone",4
"a","oneway",10
"a","online",3
"a","only",5
"a","or",33
"a","orange",4
"a","ounce",11
"a","out",14
"a","oz",15
"a","p",13
"a","pace",19
"a","pack",80
"a","package",63
"a","packed",23
"a","packet",10
"a","pact",6
"a","pad",7
"a","pagan",7
"a","page",93
"a","pager",5
"a","paid",20
"a","pain",74
"a","painful",25
"a","paintbrush",6
"a","painted",3
"a","painter",13
"a","painting",32
"a","pair",371
"a","pale",23
"a","pamphlet",4
"a","pan",26
"a","panacea",6
"a","panel",77
"a","panic",24
"a","paper",137
"a","paperback",11
"a","par",11
"a","parable",3
"a","parachute",8
"a","parade",28
"a","paradigm",4
"a","paragraph",15
"a","parallel",18
"a","paranoid",5
"a","paraphrase",4
"a","parent",110
"a","parents",7
"a","parishioner",4
"a","park",49
"a","parked",9
"a","parking",60
"a","parody",11
"a","parrot",3
"a","part",474
"a","partial",24
"a","participant",8
"a","particular",131
"a","particularly",55
"a","partner",69
"a","partnership",35
"a","parttime",23
"a","party",240
"a","pass",74
"a","passage",7
"a","passenger",30
"a","passing",36
"a","passion",61
"a","passionate",15
"a","passive",7
"a","passport",19
"a","password",12
"a","past",16
"a","pastel",3
"a","pastor",21
"a","pastry",18
"a","pat",14
"a","patch",6
"a","patent",15
"a","path",59
"a","pathetic",8
"a","patient",54
"a","patio",11
"a","patriotic",6
"a","patron",15
"a","pattern",68
"a","paul",5
"a","pause",8
"a","pawn",5
"a","pay",26
"a","paycheck",16
"a","paying",3
"a","payment",23
"a","paypal",5
"a","pc",21
"a","pd",3
"a","pdf",14
"a","peace",38
"a","peaceful",37
"a","peach",7
"a","peak",17
"a","peanut",17
"a","pear",5
"a","pearl",13
"a","peculiar",9
"a","pedestrian",11
"a","pediatrician",10
"a","peek",56
"a","peep",9
"a","peer",7
"a","pen",27
"a","penalty",54
"a","penchant",9
"a","pencil",27
"a","penguin",11
"a","pennsylvania",9
"a","penny",40
"a","pension",16
"a","people",23
"a","pepper",6
"a","pepsi",4
"a","per",9
"a","perceived",7
"a","percent",283
"a","percentage",32
"a","perception",12
"a","perfect",393
"a","perfectionist",16
"a","perfectly",34
"a","performance",44
"a","performer",12
"a","period",76
"a","permanent",77
"a","perpetual",9
"a","person",520
"a","personal",222
"a","personalities",4
"a","personality",17
"a","personalized",7
"a","persons",57
"a","perspective",4
"a","persuasive",6
"a","pest",5
"a","pet",60
"a","peter",3
"a","petition",29
"a","pharmacy",4
"a","phase",11
"a","phd",25
"a","phenomenal",22
"a","phenomenon",11
"a","philanthropist",4
"a","philosophical",6
"a","philosophy",9
"a","phone",188
"a","phony",7
"a","photo",256
"a","photograph",39
"a","photographer",39
"a","photographic",9
"a","photography",10
"a","phrase",19
"a","physical",63
"a","pianist",5
"a","piano",25
"a","pick",26
"a","pickle",12
"a","pickup",28
"a","picnic",35
"a","picture",419
"a","pie",24
"a","piece",374
"a","pig",21
"a","pigeon",6
"a","piggy",3
"a","pile",64
"a","pill",23
"a","pillow",17
"a","pilot",34
"a","pimp",15
"a","pin",14
"a","pinch",37
"a","pine",5
"a","pineapple",14
"a","pink",65
"a","pinot",4
"a","pint",46
"a","pioneer",9
"a","pipe",23
"a","pipeline",15
"a","pirate",21
"a","pistol",10
"a","pit",21
"a","pita",3
"a","pitch",62
"a","pitcher",41
"a","pittsburgh",4
"a","pity",14
"a","pivotal",17
"a","pizza",47
"a","place",540
"a","placeholder",4
"a","plague",6
"a","plain",35
"a","plan",275
"a","plane",130
"a","planet",24
"a","plant",33
"a","plaque",8
"a","plasma",3
"a","plastic",63
"a","plate",79
"a","platform",37
"a","play",129
"a","player",184
"a","playground",17
"a","playing",5
"a","playoff",81
"a","pleasant",59
"a","pledge",13
"a","plethora",19
"a","plot",38
"a","plow",3
"a","ploy",8
"a","plugin",5
"a","plural",4
"a","plus",54
"a","pm",36
"a","po",4
"a","poached",5
"a","pocket",21
"a","pod",7
"a","podcast",13
"a","poem",43
"a","poet",28
"a","poetic",4
"a","point",290
