"w1","prediction","rank"
"a","headline",11
"a","health",58
"a","healthier",23
"a","healthy",207
"a","heap",12
"a","heaping",8
"a","hearing",100
"a","heart",205
"a","heartbeat",27
"a","heartfelt",7
"a","heartwarming",8
"a","hearty",29
"a","heat",28
"a","heated",16
"a","heating",6
"a","heavier",12
"a","heavily",13
"a","heavy",103
"a","heck",22
"a","hectic",8
"a","hefty",9
"a","heifer",3
"a","height",13
"a","helicopter",34
"a","hell",56
"a","helluva",12
"a","helmet",18
"a","help",13
"a","helper",5
"a","helpful",10
"a","helping",9
"a","herd",9
"a","heritage",9
"a","hernia",5
"a","hero",55
"a","heterosexual",7
"a","hey",16
"a","hiatus",5
"a","hidden",24
"a","hideous",5
"a","high",388
"a","higher",148
"a","highlight",18
"a","highly",70
"a","highquality",7
"a","highrise",5
"a","highspeed",5
"a","highway",23
"a","hike",31
"a","hilarious",17
"a","hill",23
"a","hilly",4
"a","hindrance",6
"a","hint",87
"a","hip",22
"a","hippie",14
"a","hipster",16
"a","hispanic",10
"a","historian",12
"a","historic",49
"a","historical",31
"a","history",89
"a","hit",173
"a","hitch",8
"a","hobby",23
"a","hobo",5
"a","hold",38
"a","holding",15
"a","hole",110
"a","holiday",89
"a","holistic",8
"a","hollow",7
"a","hollywood",13
"a","holy",19
"a","home",367
"a","homeless",54
"a","homemade",28
"a","homeowner",14
"a","homerun",8
"a","hometown",11
"a","homosexual",5
"a","honda",14
"a","hood",7
"a","hoodie",25
"a","hook",13
"a","hooker",14
"a","hoosier",4
"a","hoot",23
"a","hop",13
"a","hope",17
"a","hopeful",11
"a","hopeless",13
"a","horde",3
"a","horrible",98
"a","horrific",13
"a","horror",26
"a","horse",77
"a","horses",5
"a","hose",4
"a","hospital",159
"a","host",73
"a","hostess",3
"a","hostile",11
"a","hot",261
"a","hotel",112
"a","hotter",4
"a","hour",134
"a","house",284
"a","household",25
"a","housewarming",3
"a","housewife",10
"a","housing",21
"a","houston",8
"a","howto",7
"a","hub",8
"a","hug",86
"a","huge",962
"a","hula",4
"a","human",91
"a","humble",13
"a","humiliating",3
"a","hunch",5
"a","hundred",82
"a","hunger",17
"a","hunt",5
"a","hunter",9
"a","hurricane",23
"a","hurry",44
"a","hurt",4
"a","husband",43
"a","hybrid",24
"a","hypocrite",13
"a","hypothetical",13
"a","i",115
"a","if",20
"a","im",17
"a","in",62
"a","inch",60
"a","increase",18
"a","inning",10
"a","interview",13
"a","is",25
"a","ish",6
"a","it",29
"a","its",23
"a","j",10
"a","jack",16
"a","jackass",11
"a","jacket",26
"a","jackson",6
"a","jail",17
"a","jam",6
"a","jamaican",4
"a","james",7
"a","japanese",37
"a","jar",39
"a","jazz",18
"a","jealous",16
"a","jeans",3
"a","jedi",7
"a","jeep",11
"a","jerk",44
"a","jersey",33
"a","jet",29
"a","jew",16
"a","jewel",4
"a","jewelry",10
"a","jewish",23
"a","jig",6
"a","job",615
"a","jobs",5
"a","jog",5
"a","john",17
"a","joint",92
"a","joke",213
"a","jolly",12
"a","journal",19
"a","journalism",7
"a","journalist",27
"a","journey",48
"a","joy",44
"a","joyful",11
"a","joyous",11
"a","judge",137
"a","jump",45
"a","jumper",14
"a","junior",95
"a","junk",4
"a","jury",52
"a","just",25
"a","k",68
"a","kangaroo",4
"a","kardashian",5
"a","keen",14
"a","keeper",14
"a","keg",13
"a","kernel",3
"a","key",225
"a","keyboard",18
"a","kick",50
"a","kickass",10
"a","kickboxing",5
"a","kid",304
"a","kiddie",4
"a","kidney",17
"a","kids",28
"a","killer",63
"a","killing",12
"a","kind",159
"a","kinder",7
"a","kindergarten",8
"a","kindergartner",6
"a","kindle",35
"a","king",47
"a","kiss",57
"a","kit",14
"a","kitchen",46
"a","kite",16
"a","kitten",14
"a","knack",22
"a","knee",32
"a","knife",69
"a","knob",4
"a","knock",11
"a","knot",12
"a","knowing",6
"a","knowledgeable",7
"a","known",17
"a","koala",7
"a","korean",11
"a","l",17
"a","la",82
"a","lab",16
"a","label",20
"a","labor",22
"a","laboratory",9
"a","labrador",3
"a","lack",98
"a","ladder",20
"a","ladies",5
"a","lady",69
"a","ladybug",5
"a","lake",28
"a","lamb",11
"a","lame",20
"a","lamp",13
"a","land",27
"a","landlord",5
"a","landmark",26
"a","landscape",11
"a","landslide",12
"a","lane",13
"a","language",21
"a","lap",26
"a","laptop",48
"a","large",832
"a","larger",150
"a","las",12
"a","laser",17
"a","last",62
"a","lasting",16
"a","lastminute",12
"a","late",122
"a","latenight",12
"a","later",45
"a","latin",8
"a","laugh",62
"a","laughing",7
"a","launch",10
"a","law",160
"a","lawn",15
"a","lawsuit",110
"a","lawyer",141
"a","lay",6
"a","layer",48
"a","lazy",42
"a","lb",12
"a","lead",249
"a","leader",112
"a","leadership",11
"a","leading",54
"a","leaf",21
"a","league",38
"a","leak",22
"a","leaky",8
"a","lean",12
"a","leap",28
"a","learning",36
"a","lease",19
"a","leash",9
"a","leather",15
"a","lecture",23
"a","ledge",5
"a","left",41
"a","lefty",10
"a","leg",68
"a","legacy",13
"a","legal",104
"a","legend",38
"a","legendary",11
"a","legion",3
"a","legit",23
"a","legitimate",38
"a","lego",10
"a","leisure",3
"a","leisurely",6
"a","lemon",21
"a","lengthy",46
"a","lens",9
"a","leopard",9
"a","lesbian",20
"a","less",52
"a","lesser",20
"a","lesson",81
"a","let",5
"a","letdown",8
"a","lethal",6
"a","letter",294
"a","level",58
"a","liability",8
"a","liar",39
"a","liberal",26
"a","library",55
"a","libyan",3
"a","license",66
"a","licensed",20
"a","lick",13
"a","lid",15
"a","lie",87
"a","life",319
"a","lifechanging",6
"a","lifeline",6
"a","lifelong",38
"a","lifes",4
"a","lifesaver",9
"a","lifestyle",25
"a","lifetime",142
"a","lift",22
"a","ligament",4
"a","light",207
"a","lightbulb",6
"a","lighter",31
"a","lighthearted",6
"a","lightning",14
"a","lightweight",8
"a","like",17
"a","likely",18
"a","limb",22
"a","lime",13
"a","limit",15
"a","limited",82
"a","limp",6
"a","lincoln",7
"a","line",201
"a","linear",4
"a","linebacker",18
"a","lineup",19
"a","link",209
"a","linked",3
"a","lion",25
"a","liquid",9
"a","liquor",18
"a","list",272
"a","listen",30
"a","listing",13
"a","liter",11
"a","literal",15
"a","literary",27
"a","litter",7
"a","little",4737
"a","live",134
"a","lively",19
"a","liver",12
"a","living",152
"a","load",44
"a","loaded",24
"a","loaf",22
"a","loan",44
"a","lobster",14
"a","local",365
"a","location",25
"a","lock",16
"a","locked",8
"a","locker",7
"a","locking",3
"a","lofty",5
"a","log",18
"a","logical",15
"a","logo",18
"a","london",12
"a","londonbased",3
"a","lone",22
"a","lonely",33
"a","long",1589
"a","longer",44
"a","longrange",8
"a","longstanding",14
"a","longterm",69
"a","longtime",112
"a","look",337
"a","loop",34
"a","loophole",7
"a","loose",28
"a","lopsided",7
"a","los",24
"a","loser",41
"a","losing",22
"a","loss",196
"a","lost",50
"a","lot",5376
"a","lottery",19
"a","loud",50
"a","lousy",9
"a","love",124
"a","loved",33
"a","lovehate",5
"a","lovely",313
"a","lover",27
"a","loving",43
"a","low",148
"a","lower",82
"a","lowkey",13
"a","loyal",28
"a","lucky",45
"a","lump",25
"a","lunatic",5
"a","lunch",49
"a","luncheon",7
"a","lung",10
"a","lush",9
"a","luxurious",6
"a","luxury",40
"a","m",14
"a","mac",33
"a","macarthur",4
"a","machete",13
"a","machine",40
"a","mad",44
"a","magazine",39
"a","magic",49
"a","magical",30
"a","magnet",19
"a","magnetic",10
"a","magnificent",15
"a","magnifying",5
"a","mai",4
"a","maid",4
"a","mailing",8
"a","mailman",3
"a","main",40
"a","maine",5
"a","mainstream",4
"a","maintenance",12
"a","major",526
"a","majority",123
"a","make",10
"a","makeover",17
"a","makeshift",9
"a","makeup",15
"a","male",63
"a","malfunction",5
"a","mall",10
"a","man",1072
"a","management",13
"a","manager",32
"a","mango",6
"a","manhattan",10
"a","mani",8
"a","maniac",6
"a","manicure",9
"a","manifesto",6
"a","manner",24
"a","mans",64
"a","mansion",10
"a","mantra",7
"a","manual",10
"a","map",38
"a","marathon",51
"a","march",25
"a","margarita",23
"a","marine",24
"a","mark",33
"a","marked",11
"a","marker",13
"a","market",55
"a","marketer",3
"a","marketing",46
"a","markup",3
"a","marriage",35
"a","married",23
"a","martini",15
"a","martyr",7
"a","marvelous",27
"a","mascot",8
"a","masculine",9
"a","mash",7
"a","mashup",7
"a","mask",14
"a","mason",7
"a","mass",45
"a","massacre",5
"a","massage",55
"a","massive",170
"a","master",78
"a","masterpiece",11
"a","masters",41
"a","mat",4
"a","match",33
"a","matching",21
"a","mate",4
"a","material",8
"a","math",16
"a","mating",3
"a","matt",8
"a","matter",285
"a","mattress",10
"a","mature",12
"a","max",6
"a","maybe",3
"a","mayor",15
"a","maze",7
"a","mcdonalds",17
"a","me",6
"a","meal",80
"a","mean",41
"a","meaning",5
"a","meaningful",20
"a","meaningless",8
"a","means",45
"a","measly",6
"a","measure",73
"a","meat",21
"a","mechanic",13
"a","mechanical",19
"a","mechanism",8
"a","medal",18
"a","media",42
"a","medic",3
"a","medical",78
"a","medication",5
"a","mediocre",18
"a","meditation",6
"a","mediterranean",4
"a","medium",84
"a","meet",25
"a","meeting",212
"a","mega",13
"a","megaphone",6
"a","mellow",8
"a","melody",6
"a","meltdown",6
"a","member",393
"a","memo",25
"a","memoir",20
"a","memorable",37
"a","memorial",48
"a","memory",39
"a","menace",3
"a","mens",9
"a","mental",65
"a","mentally",8
"a","mention",24
"a","mentor",31
"a","menu",40
"a","mercedes",8
"a","mere",67
"a","merger",29
"a","mermaid",10
"a","merry",24
"a","mesh",3
"a","mess",132
"a","message",223
"a","messy",11
"a","metal",49
"a","metallic",5
"a","metaphor",30
"a","metaphysical",5
"a","method",22
"a","methodist",5
"a","metro",12
"a","mexican",33
"a","miami",10
"a","michigan",13
"a","microphone",17
"a","microscope",10
"a","microwave",17
"a","mid",14
"a","middle",36
"a","middleaged",14
"a","middleclass",7
"a","midget",12
"a","midlife",3
"a","midnight",21
"a","mighty",23
"a","migraine",11
"a","mild",47
"a","milder",4
"a","mile",229
"a","milestone",24
"a","military",66
"a","militia",6
"a","milk",10
"a","milkshake",11
"a","milky",4
"a","million",566
"a","millionaire",16
"a","millisecond",6
"a","mind",26
"a","mini",77
"a","miniature",19
"a","minimal",18
"a","minimalist",9
"a","minimum",105
"a","minister",15
"a","ministry",9
"a","minnesota",10
"a","minor",104
"a","minority",26
"a","mint",8
"a","minute",400
"a","minutes",9
"a","miracle",73
"a","miraculous",8
"a","mirror",41
"a","miscommunication",4
"a","miserable",13
"a","misogynist",4
"a","miss",13
"a","missed",13
"a","missile",6
"a","missing",20
"a","mission",67
"a","mistake",116
"a","misunderstanding",9
"a","mix",123
"a","mixed",30
"a","mixing",21
"a","mixture",47
"a","mm",17
"a","moat",3
"a","mob",12
"a","mobile",52
"a","mock",8
"a","mockery",8
"a","mockingbird",12
"a","mockup",3
"a","model",112
"a","moderate",24
"a","modern",95
"a","modest",35
"a","modified",11
"a","moist",14
"a","mole",9
"a","mom",88
"a","moment",311
"a","moments",9
"a","momentum",3
"a","monday",69
"a","monetary",7
"a","money",25
"a","monitor",8
"a","monkey",32
"a","monkeys",3
"a","monopoly",16
"a","monster",62
"a","monstrous",4
"a","month",719
"a","monthlong",7
"a","monthly",56
"a","months",11
"a","monument",16
"a","monumental",8
"a","mood",24
"a","moon",7
"a","moose",11
"a","mop",4
"a","moral",29
"a","moratorium",17
"a","morbid",3
"a","more",597
"a","mormon",16
"a","morning",77
"a","mortgage",25
"a","most",40
"a","motel",9
"a","mother",177
"a","mothers",25
"a","motion",34
"a","motivational",5
"a","motor",19
"a","motorcycle",34
"a","mound",10
"a","mountain",62
"a","mouse",27
"a","mouth",13
"a","mouthful",9
"a","move",131
"a","movement",28
"a","movie",370
"a","moving",22
"a","mr",10
"a","ms",5
"a","much",280
"a","mud",6
"a","muddy",10
"a","muffin",7
"a","mug",13
"a","multi",5
"a","multimillion",6
"a","multitasker",3
"a","multitude",22
"a","mundane",9
"a","mural",8
"a","murder",30
"a","murderer",5
"a","muscle",13
"a","museum",37
"a","mushroom",11
"a","music",79
"a","musical",55
"a","musician",29
"a","muslim",31
"a","must",122
"a","mustache",16
"a","musthave",8
"a","mustread",8
"a","mutt",4
"a","mutual",21
"a","my",14
"a","mysterious",21
"a","mystery",75
"a","myth",23
"a","nagging",8
"a","nail",13
"a","name",121
"a","nanny",9
"a","nap",194
"a","napkin",15
"a","narrative",17
"a","narrow",35
"a","nashville",7
"a","nasty",55
"a","nate",3
"a","nation",74
"a","national",322
"a","nationally",17
"a","nationwide",40
"a","native",66
"a","natural",145
"a","naturally",4
"a","nature",11
"a","naughty",8
"a","navy",19
"a","nazi",13
"a","ncaa",6
"a","near",18
"a","nearby",105
"a","nearly",46
"a","neat",33
"a","necessary",28
"a","necessity",25
"a","neck",13
"a","necklace",15
"a","need",82
"a","needed",7
"a","needle",14
"a","negative",53
"a","negotiation",5
"a","neighbor",48
"a","neighborhood",65
"a","nerd",42
"a","nerdy",5
"a","nerve",17
"a","nervous",23
"a","nest",20
"a","net",51
"a","network",53
"a","neurological",6
"a","neutral",13
"a","never",12
"a","new",4055
"a","newbie",5
"a","newborn",24
"a","newcomer",11
"a","newer",10
"a","newly",29
"a","newport",6
"a","news",188
"a","newsletter",7
"a","newspaper",38
"a","next",18
"a","nice",937
"a","nicely",6
"a","nicer",8
"a","niche",21
"a","nick",3
"a","nickel",9
"a","nickname",13
"a","nicotine",4
"a","nifty",14
"a","night",277
"a","nightclub",13
"a","nightmare",53
"a","nine",7
"a","no",123
"a","nobel",8
"a","noble",14
"a","nobody",6
"a","nobrainer",22
"a","nod",33
"a","noise",7
"a","noisy",6
"a","non",38
"a","nonbeliever",4
"a","nondisclosure",3
"a","nonexistent",5
"a","nonissue",9
"a","nonprofit",122
"a","nonstop",10
"a","nook",14
"a","norm",5
"a","normal",130
"a","north",32
"a","northern",13
"a","nose",17
"a","noshow",6
"a","nostalgic",7
"a","not",23
"a","notch",24
"a","note",125
"a","notebook",19
"a","notepad",7
"a","notion",8
"a","notorious",10
"a","noun",12
"a","novel",85
"a","novelty",7
"a","november",15
"a","now",13
"a","nuanced",5
"a","nuclear",32
"a","nudge",6
"a","number",515
"a","nun",10
"a","nurse",64
"a","nurses",5
"a","nursing",30
"a","nut",18
"a","nutrition",3
"a","nutshell",21
"a","ny",10
"a","nyc",11
"a","of",16
"a","off",22
"a","on",66
"a","once",19
"a","one",113
"a","oneday",14
"a","onehour",5
"a","onenight",4
"a","onestop",7
"a","onetime",37
"a","oneway",9
"a","oneword",5
"a","or",35
"a","orange",9
"a","ounce",23
"a","over",8
"a","oz",12
"a","pace",28
"a","pack",89
"a","package",75
"a","packet",15
"a","pact",7
"a","pad",8
"a","page",131
"a","paid",26
"a","pain",77
"a","painful",16
"a","paint",11
"a","painter",13
"a","painting",37
"a","pair",390
"a","pale",26
"a","pall",5
"a","palm",9
"a","pamphlet",6
"a","pan",27
"a","pancake",7
"a","pandemic",3
"a","panel",69
"a","panic",31
"a","panther",3
"a","paper",120
"a","parachute",7
"a","parade",38
"a","paradigm",4
"a","paradise",6
"a","parallel",16
"a","paramedic",5
"a","parent",129
"a","parents",9
"a","pariah",5
"a","paring",5
"a","paris",8
"a","park",45
"a","parked",13
"a","parking",66
"a","parody",11
"a","parrot",9
"a","part",512
"a","partial",25
"a","particular",169
"a","particularly",56
"a","parting",4
"a","partner",74
"a","partridge",5
"a","parttime",19
"a","party",259
"a","pass",89
"a","passage",11
"a","passenger",44
"a","passerby",9
"a","passing",28
"a","passion",52
"a","passionate",13
"a","passive",7
"a","passport",27
"a","password",15
"a","past",29
"a","pasta",12
"a","pastor",20
"a","pat",12
"a","patch",12
"a","patchwork",11
"a","patent",21
"a","path",60
"a","pathway",9
"a","patient",59
"a","patio",18
"a","patriotic",5
"a","patron",10
"a","pattern",57
"a","paul",4
"a","paved",6
"a","pay",27
"a","paycheck",14
"a","paying",7
"a","payment",18
"a","pc",26
"a","pdf",16
"a","pea",6
"a","peace",31
"a","peaceful",34
"a","peach",12
"a","peacock",10
"a","peak",18
"a","peanut",19
"a","pear",11
"a","pearl",6
"a","pecan",5
"a","peck",4
"a","pedestrian",13
"a","pediatric",9
"a","peek",40
"a","peep",10
"a","peer",8
"a","peg",5
"a","pen",34
"a","penalty",58
"a","penchant",10
"a","pencil",17
"a","pendulum",3
"a","penis",19
"a","penny",43
"a","pension",16
"a","people",35
"a","peoples",5
"a","pep",13
"a","pepsi",5
"a","per",12
"a","perceived",11
"a","percent",326
"a","percentage",36
"a","perception",14
"a","perfect",366
"a","perfectionist",7
"a","perfectly",44
"a","performance",60
"a","performer",9
"a","perfume",5
"a","period",80
"a","perky",3
"a","permanent",96
"a","perpetual",10
"a","persistent",8
"a","person",511
"a","persona",6
"a","personal",219
"a","personality",8
"a","personalized",12
"a","persons",61
"a","perspective",9
"a","pervasive",3
"a","pest",4
"a","pet",60
"a","peter",5
"a","petting",4
"a","petty",6
"a","pg",5
"a","pharmacist",8
"a","pharmacy",17
"a","phase",12
"a","phd",19
"a","phenomenal",26
"a","philosophical",8
"a","philosophy",8
"a","phone",212
"a","photo",259
"a","photograph",29
"a","photographer",46
"a","photographic",6
"a","photography",16
"a","photoshop",4
"a","phrase",18
"a","physical",69
"a","physician",19
"a","piano",20
"a","pick",20
"a","pickle",8
"a","pickup",32
"a","picnic",37
"a","picture",439
"a","picturesque",7
"a","pie",20
"a","piece",365
"a","pier",5
"a","piercing",4
"a","pig",26
"a","pile",57
"a","pill",20
"a","pillow",15
"a","pilot",35
"a","pin",9
"a","pinch",53
"a","pink",75
"a","pinot",7
"a","pint",44
"a","pioneer",18
"a","pipe",18
"a","pirate",28
"a","pirates",8
"a","piss",9
"a","pistol",12
"a","pit",20
"a","pita",5
"a","pitch",65
"a","pitcher",44
"a","pittance",5
"a","pittsburgh",9
"a","pity",13
"a","pivotal",13
"a","pizza",59
"a","place",561
"a","plain",43
"a","plan",312
"a","plane",106
"a","planet",14
"a","planned",28
"a","planner",7
"a","plant",40
"a","plastic",61
"a","plate",81
"a","platform",41
"a","plausible",6
"a","play",123
"a","playboy",6
"a","player",175
"a","playful",17
"a","playground",17
"a","playhouse",3
"a","playing",4
"a","playwright",4
"a","plea",45
"a","pleasant",57
"a","pleasure",100
"a","pledge",19
"a","plethora",20
"a","plot",33
"a","ploy",4
"a","plug",7
"a","plumber",6
"a","plump",3
"a","plus",56
"a","plush",5
"a","pm",35
"a","pocket",21
"a","pod",7
"a","podcast",16
"a","poem",47
"a","poet",28
"a","poetic",8
"a","point",308
"a","poison",8
"a","poker",13
"a","polar",7
"a","polarizing",5
"a","pole",18
"a","police",210
"a","policy",64
"a","polish",7
"a","polite",9
"a","political",157
"a","politician",26
"a","poll",34
"a","polo",5
"a","pompous",6
"a","pony",10
"a","ponytail",9
"a","pool",76
"a","poor",84
"a","poorly",12
"a","pop",45
"a","popsicle",4
"a","popular",97
"a","popularity",8
"a","population",30
"a","porch",12
"a","pork",13
"a","port",10
"a","portable",12
"a","portfolio",12
"a","portion",63
"a","portrait",21
"a","position",131
"a","positive",197
"a","possibility",52
"a","possible",114
"a","possibly",5
"a","post",163
"a","postapocalyptic",3
"a","postcard",10
"a","poster",30
"a","posting",8
"a","pot",66
"a","potato",21
"a","potent",13
"a","potential",157
"a","potentially",31
