"item","Frequency"
"as possible",407
"for two",407
"get me",407
"level of",407
"ll get",407
"point of",407
"the nba",407
"a fan",406
"her own",406
"so long",406
"the late",405
"ve ever",405
"a 2",404
"little more",404
"so if",404
"the band",404
"the opportunity",404
"the post",404
"the question",404
"the reason",404
"the store",404
"e mail",403
"feels like",403
"i tried",403
"never been",403
"only to",403
"that had",403
"the fire",403
"time you",403
"us know",403
"find it",402
"first round",402
"money to",402
"where it",402
"with and",402
"and others",401
"the bus",401
"a series",400
"form of",400
"like me",400
"night i",400
"police said",400
"too i",400
"and new",399
"doing it",399
"like my",399
"to new",399
"went on",399
"who would",399
"you you",399
"help you",398
"they did",398
"my parents",397
"my son",397
"says he",397
"t say",397
"the st",397
"the start",397
"was great",397
"earlier this",396
"just don",396
"no problem",396
"we go",396
"a one",395
"after that",395
"i use",395
"keep up",395
"so hard",395
"the difference",395
"to raise",395
"am going",394
"day at",394
"on april",394
"only the",394
"take care",394
"today at",394
"which the",394
"why the",394
"you there",394
"agreed to",393
"an email",393
"come from",393
"four years",393
"managed to",393
"of two",393
"the gym",393
"add the",392
"board of",392
"friday night",392
"has become",392
"the playoffs",392
"worth it",392
"again i",391
"to reach",391
"us a",391
"world s",391
"all night",390
"as to",390
"doing the",390
"have done",390
"i swear",390
"in case",390
"let you",390
"moved to",390
"of god",390
"t feel",390
"two days",390
"us in",390
"when people",390
"all time",389
"are more",389
"at 8",389
"the business",389
"the library",389
"the price",389
"the wall",389
"a quick",388
"about your",388
"i live",388
"important to",388
"super bowl",388
"was still",388
"a perfect",387
"anyone who",387
"from an",387
"have never",387
"just finished",387
"much fun",387
"my birthday",387
"the fuck",387
"the senate",387
"time we",387
"to wear",387
"which he",387
"you going",387
"and most",386
"are looking",386
"block of",386
"how we",386
"i missed",386
"know who",386
"lead to",386
"my daughter",386
"my eyes",386
"where are",386
"will always",386
"a young",385
"by his",385
"give the",385
"it you",385
"of some",385
"people have",385
"the face",385
"back into",384
"history of",384
"how s",384
"thanks i",384
"that when",384
"the left",384
"them all",384
"to set",384
"was really",384
"white house",384
"are doing",383
"buy a",383
"fan of",383
"free to",383
"from their",383
"go with",383
"looked at",383
"one for",383
"stay in",383
"still in",383
"t find",383
"time it",383
"we didn",383
"and made",382
"are no",382
"at night",382
"found that",382
"more like",382
"night at",382
"start to",382
"the largest",382
"they should",382
"hours of",381
"i bought",381
"t mean",381
"terms of",381
"the table",381
"this day",381
"to feel",381
"variety of",381
"what about",381
"cant wait",380
"change the",380
"for sharing",380
"get up",380
"heading to",380
"is i",380
"though the",380
"to grow",380
"to just",380
"to lose",380
"one who",379
"to wait",379
"but now",378
"is something",378
"story of",378
"the agency",378
"turned out",378
"was able",378
"at your",377
"believe it",377
"done with",377
"gave me",377
"having to",377
"led to",377
"the series",377
"then we",377
"this afternoon",377
"what did",377
"difficult to",376
"i actually",376
"i asked",376
"m to",376
"that and",376
"the girls",376
"to speak",376
"attempt to",375
"do to",375
"doing a",375
"forget to",375
"in st",375
"just have",375
"me of",375
"me out",375
"way too",375
"best friend",374
"here to",374
"is great",374
"is how",374
"it feels",374
"that his",374
"the bar",374
"with its",374
"and put",373
"continues to",373
"day is",373
"fun to",373
"in february",373
"it off",373
"just because",373
"looking to",373
"only thing",373
"our own",373
"the blazers",373
"which will",373
"a result",372
"found out",372
"her and",372
"here we",372
"in place",372
"of other",372
"will also",372
"you be",372
"are very",371
"in with",371
"told him",371
"a state",370
"felt like",370
"for each",370
"of him",370
"of water",370
"people i",370
"that day",370
"that doesn",370
"weeks ago",370
"what if",370
"year to",370
"congrats on",369
"grew up",369
"m glad",369
"majority of",369
"making the",369
"me with",369
"more information",369
"name is",369
"on all",369
"the crowd",369
"using a",369
"when your",369
"good night",368
"the governor",368
"week s",368
"you but",368
"can only",367
"i bet",367
"my wife",367
"one and",367
"supreme court",367
"why are",367
"allowed to",366
"and don",366
"call it",366
"failed to",366
"out what",366
"started to",366
"be my",365
"but to",365
"can go",365
"meant to",365
"officials said",365
"re the",365
"the plan",365
"they just",365
"thing is",365
"was there",365
"you find",365
"you still",365
"a local",364
"been to",364
"focused on",364
"have my",364
"more time",364
"picture of",364
"the media",364
"the scene",364
"to understand",364
"we went",364
"what she",364
"you never",364
"a hard",363
"let it",363
"my name",363
"omg i",363
"percent to",363
"them for",363
"them i",363
"time is",363
"try and",363
"what happens",363
"following me",362
"he does",362
"hope that",362
"my blog",362
"put in",362
"s most",362
"the body",362
"without the",362
"in town",361
"said and",361
"thought of",361
"to enjoy",361
"to sit",361
"when my",361
"despite the",360
"including a",360
"it now",360
"me you",360
"no 1",360
"off and",360
"t stop",360
"the highest",360
"the song",360
"them on",360
"a pair",359
"a piece",359
"a three",359
"coming out",359
"down in",359
"get you",359
"given the",359
"just for",359
"my little",359
"read it",359
"go for",358
"s got",358
"t work",358
"the death",358
"to happen",358
"great weekend",357
"hope it",357
"in may",357
"mothers day",357
"my brother",357
"person who",357
"pretty sure",357
"was about",357
"who you",357
"a 10",356
"declined to",356
"everyone is",356
"las vegas",356
"that no",356
"the girl",356
"this book",356
"you did",356
"a third",355
"effort to",355
"is doing",355
"like they",355
"ok i",355
"onto the",355
"the average",355
"then it",355
"at our",354
"barack obama",354
"be happy",354
"bottom of",354
"bout to",354
"glad i",354
"him he",354
"in april",354
"moment when",354
"to hit",354
"way you",354
"for any",353
"out how",353
"remember the",353
"this post",353
"will go",353
"and got",352
"and still",352
"not really",352
"she would",352
"so bad",352
"the amount",352
"to begin",352
"to improve",352
"after he",351
"and say",351
"being the",351
"feel the",351
"goes to",351
"guys are",351
"in 2007",351
"it back",351
"most important",351
"new orleans",351
"s more",351
"the cardinals",351
"the corner",351
"the video",351
"the woman",351
"there a",351
"to believe",351
"a story",350
"for people",350
"i gotta",350
"the side",350
"thinking of",350
"used the",350
"with two",350
"also be",349
"home from",349
"hoping to",349
"meet you",349
"not all",349
"t i",349
"t understand",349
"them out",349
"to pass",349
"will continue",349
"first day",348
"is well",348
"last day",348
"no doubt",348
"the answer",348
"yes it",348
"do u",347
"for dinner",347
"good time",347
"never be",347
"re welcome",347
"the black",347
"up from",347
"was it",347
"a certain",346
"always be",346
"do they",346
"getting the",346
"in june",346
"the browns",346
"a member",345
"after i",345
"happy new",345
"making it",345
"might not",345
"the dark",345
"catch up",344
"found the",344
"from you",344
"game and",344
"of money",344
"s how",344
"the need",344
"this i",344
"a life",343
"be here",343
"down on",343
"from me",343
"fun and",343
"hey i",343
"know when",343
"name of",343
"s that",343
"sorry for",343
"state and",343
"the 1",343
"but with",342
"city council",342
"closer to",342
"everything is",342
"i needed",342
"is pretty",342
"leave the",342
"nation s",342
"s best",342
"the no",342
"thx for",342
"everyone who",341
"get this",341
"he told",341
"i try",341
"of love",341
"says it",341
"the children",341
"to walk",341
"has an",340
"im not",340
"matter what",340
"saturday night",340
"too long",340
"as far",339
"as of",339
"before he",339
"from her",339
"from this",339
"happy hour",339
"it down",339
"the lakers",339
"those of",339
"unable to",339
"are my",338
"at an",338
"could do",338
"does that",338
"lived in",338
"outside of",338
"that people",338
"the previous",338
"they get",338
"to 1",338
"worry about",338
"you didn",338
"a show",337
"a total",337
"and by",337
"ask for",337
"be one",337
"began to",337
"both the",337
"in washington",337
"its not",337
"just so",337
"love is",337
"me when",337
"the north",337
"which are",337
"will help",337
"are being",336
"at some",336
"does the",336
"have more",336
"is gonna",336
"it didn",336
"really want",336
"said there",336
"than that",336
"their first",336
"them with",336
"you mean",336
"your day",336
"at 9",335
"has made",335
"i keep",335
"in mind",335
"life in",335
"set of",335
"t help",335
"the month",335
"to another",335
"us for",335
"was all",335
"000 in",334
"again and",334
"at 5",334
"can also",334
"can have",334
"can take",334
"decision to",334
"even a",334
"for lunch",334
"i ever",334
"know why",334
"music and",334
"t tell",334
"to offer",334
"7 p",333
"got some",333
"great job",333
"he wants",333
"his father",333
"just not",333
"play the",333
"said his",333
"see my",333
"should not",333
"a black",332
"at school",332
"beginning of",332
"from your",332
"is our",332
"many times",332
"not for",332
"oh well",332
"text me",332
"always a",331
"and after",331
"and many",331
"at 1",331
"can find",331
"had some",331
"oh yeah",331
"said a",331
"t that",331
"the better",331
"the key",331
"to kill",331
"30 a",330
"a first",330
"a trip",330
"and or",330
"and white",330
"at 10",330
"case of",330
"compared to",330
"everyone else",330
"few months",330
"just about",330
"just in",330
"the san",330
"they didn",330
"when u",330
"2 1",329
"head of",329
"him the",329
"know where",329
"millions of",329
"need for",329
"not too",329
"of america",329
"open to",329
"s for",329
"the club",329
"the region",329
"to discuss",329
"what does",329
"3 4",328
"all is",328
"and only",328
"get into",328
"is over",328
"play in",328
"the four",328
"the full",328
"your heart",328
"a blast",327
"a call",327
"attention to",327
"from our",327
"is from",327
"not an",327
"of state",327
"off of",327
"s great",327
"the studio",327
"who wants",327
"also have",326
"makes a",326
"now on",326
"such an",326
"the men",326
"toward the",326
"you back",326
"a recent",325
"came from",325
"in november",325
"kinds of",325
"our first",325
"pictures of",325
"play with",325
"really like",325
"t miss",325
"they also",325
"to post",325
"very well",325
"who i",325
"about me",324
"have seen",324
"i came",324
"of fun",324
"received a",324
"was too",324
"where is",324
"dealing with",323
"do anything",323
"good and",323
"team s",323
"the words",323
"to drive",323
"year ago",323
"at times",322
"came in",322
"exactly what",322
"in december",322
"is amazing",322
"not yet",322
"rt the",322
"s it",322
"the sky",322
"this game",322
"us at",322
"here at",321
"it from",321
"lives in",321
"result of",321
"show you",321
"that to",321
"this way",321
"wrong with",321
"a break",320
"a look",320
"a minute",320
"a moment",320
"because she",320
"hear the",320
"i cannot",320
"is awesome",320
"them the",320
"though it",320
"to attend",320
"to remember",320
"turns out",320
"10 000",319
"also the",319
"an interview",319
"has had",319
"i forgot",319
"on tv",319
"re doing",319
"wanting to",319
"1 3",318
"and yes",318
"make my",318
"school in",318
"the 2012",318
"time at",318
"to listen",318
"wall street",318
"well that",318
"a lovely",317
"loss of",317
"s too",317
"work out",317
"a kid",316
"became a",316
"here for",316
"hit me",316
"if this",316
"other day",316
"she can",316
"some good",316
"t seem",316
"the link",316
"win a",316
"world of",316
"you with",316
"as one",315
"asked to",315
"care about",315
"in every",315
"is better",315
"is such",315
"it too",315
"people that",315
"re all",315
"the decision",315
"the east",315
"to deal",315
"always been",314
"city and",314
"for new",314
"get ready",314
"hard work",314
"me feel",314
"miss the",314
"move to",314
"s right",314
"send me",314
"this blog",314
"why you",314
"with more",314
"year of",314
"and who",313
"are at",313
"be very",313
"children and",313
"get that",313
"him i",313
"i finally",313
"is up",313
"said to",313
"start the",313
"the days",313
"2 3",312
"a public",312
"and those",312
"it he",312
"m sorry",312
"saying that",312
"today in",312
"too bad",312
"was only",312
"will come",312
"at her",311
"far from",311
"left in",311
"my face",311
"r u",311
"t give",311
"the blog",311
"the stage",311
"as in",310
"not know",310
"people s",310
"the council",310
"tonight s",310
"us on",310
"aware of",309
"good news",309
"now is",309
"or just",309
"returned to",309
"see this",309
"sitting in",309
"so proud",309
"the art",309
"yet to",309
"10 minutes",308
"and would",308
"birthday to",308
"on here",308
"or at",308
"responsible for",308
"start of",308
"the streets",308
"to fill",308
"u can",308
"7 30",307
"a hot",307
"for 2",307
"is as",307
"it means",307
"lot more",307
"me some",307
"north carolina",307
"now in",307
"someone to",307
"talked about",307
"to close",307
"well and",307
"you doing",307
"are they",306
"at www",306
"be doing",306
"be good",306
"far as",306
"is out",306
"the course",306
"wish you",306
"your friends",306
"about her",305
"in nyc",305
"on may",305
"or is",305
"points and",305
"response to",305
"season and",305
"show up",305
"some more",305
"the restaurant",305
